county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,total_votes,district
Mccurtain,President,Mitt Romney,REP,450012,2,3,66,71,
Mccurtain,U.S. House,Rob Wallace,DEM,450012,0,1,97,98,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450012,2,3,34,39,02
Mccurtain,U.S. House,Michael Fulks,IND,450012,0,0,3,3,02
Mccurtain,State Senate,Jerry Ellis,DEM,450012,0,3,122,125,5
Mccurtain,State Senate,Howard Houchen,REP,450012,2,1,16,19,5
Mccurtain,President,Barack Obama,DEM,450013,3,5,51,59,
Mccurtain,President,Mitt Romney,REP,450013,6,29,225,260,
Mccurtain,U.S. House,Rob Wallace,DEM,450013,3,11,96,110,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450013,6,20,162,188,02
Mccurtain,U.S. House,Michael Fulks,IND,450013,0,1,10,11,02
Mccurtain,State Senate,Jerry Ellis,DEM,450013,6,25,202,233,5
Mccurtain,State Senate,Howard Houchen,REP,450013,3,8,72,83,5
Mccurtain,President,Barack Obama,DEM,450014,0,3,32,35,
Mccurtain,President,Mitt Romney,REP,450014,5,5,121,131,
Mccurtain,U.S. House,Rob Wallace,DEM,450014,0,4,54,58,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450014,4,4,87,95,02
Mccurtain,U.S. House,Michael Fulks,IND,450014,0,0,5,5,02
Mccurtain,State Senate,Jerry Ellis,DEM,450014,2,8,115,125,5
Mccurtain,State Senate,Howard Houchen,REP,450014,2,0,36,38,5
Mccurtain,President,Barack Obama,DEM,450015,0,0,19,19,
Mccurtain,President,Mitt Romney,REP,450015,2,12,130,144,
Mccurtain,U.S. House,Rob Wallace,DEM,450015,1,3,38,42,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450015,0,9,107,116,02
Mccurtain,U.S. House,Michael Fulks,IND,450015,1,0,2,3,02
Mccurtain,State Senate,Jerry Ellis,DEM,450015,2,8,117,127,5
Mccurtain,State Senate,Howard Houchen,REP,450015,0,4,32,36,5
Mccurtain,President,Barack Obama,DEM,450017,0,9,129,138,
Mccurtain,President,Mitt Romney,REP,450017,3,16,248,267,
Mccurtain,U.S. House,Rob Wallace,DEM,450017,0,10,158,168,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450017,3,11,211,225,02
Mccurtain,U.S. House,Michael Fulks,IND,450017,0,1,5,6,02
Mccurtain,State Senate,Jerry Ellis,DEM,450017,0,17,281,298,5
Mccurtain,State Senate,Howard Houchen,REP,450017,3,5,93,101,5
Mccurtain,President,Barack Obama,DEM,450018,8,10,134,152,
Mccurtain,President,Mitt Romney,REP,450018,16,17,473,506,
Mccurtain,U.S. House,Rob Wallace,DEM,450018,13,13,231,257,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450018,8,11,348,367,02
Mccurtain,U.S. House,Michael Fulks,IND,450018,0,3,22,25,02
Mccurtain,State Senate,Jerry Ellis,DEM,450018,15,17,424,456,5
Mccurtain,State Senate,Howard Houchen,REP,450018,8,10,179,197,5
Mccurtain,President,Barack Obama,DEM,450019,7,4,66,77,
Mccurtain,President,Mitt Romney,REP,450019,10,15,366,391,
Mccurtain,U.S. House,Rob Wallace,DEM,450019,9,6,109,124,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450019,7,13,297,317,02
Mccurtain,U.S. House,Michael Fulks,IND,450019,0,0,17,17,02
Mccurtain,State Senate,Jerry Ellis,DEM,450019,12,8,295,315,5
Mccurtain,State Senate,Howard Houchen,REP,450019,4,11,128,143,5
Mccurtain,President,Barack Obama,DEM,450020,3,4,60,67,
Mccurtain,President,Mitt Romney,REP,450020,11,29,299,339,
Mccurtain,U.S. House,Rob Wallace,DEM,450020,3,9,93,105,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450020,10,24,246,280,02
Mccurtain,U.S. House,Michael Fulks,IND,450020,1,0,14,15,02
Mccurtain,State Senate,Jerry Ellis,DEM,450020,9,19,223,251,5
Mccurtain,State Senate,Howard Houchen,REP,450020,5,14,132,151,5
Mccurtain,President,Barack Obama,DEM,450022,0,1,38,39,
Mccurtain,President,Mitt Romney,REP,450022,8,16,264,288,
Mccurtain,U.S. House,Rob Wallace,DEM,450022,2,2,86,90,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450022,5,14,195,214,02
Mccurtain,U.S. House,Michael Fulks,IND,450022,1,0,12,13,02
Mccurtain,State Senate,Jerry Ellis,DEM,450022,3,13,218,234,5
Mccurtain,State Senate,Howard Houchen,REP,450022,5,4,81,90,5
Mccurtain,President,Barack Obama,DEM,450023,1,4,80,85,
Mccurtain,President,Mitt Romney,REP,450023,2,7,190,199,
Mccurtain,U.S. House,Rob Wallace,DEM,450023,2,5,127,134,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450023,0,6,130,136,02
Mccurtain,U.S. House,Michael Fulks,IND,450023,1,0,6,7,02
Mccurtain,State Senate,Jerry Ellis,DEM,450023,2,7,223,232,5
Mccurtain,State Senate,Howard Houchen,REP,450023,1,4,42,47,5
Mccurtain,President,Barack Obama,DEM,450024,3,1,30,34,
Mccurtain,President,Mitt Romney,REP,450024,7,1,119,127,
Mccurtain,U.S. House,Rob Wallace,DEM,450024,6,1,61,68,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450024,4,0,82,86,02
Mccurtain,U.S. House,Michael Fulks,IND,450024,0,1,5,6,02
Mccurtain,State Senate,Jerry Ellis,DEM,450024,7,1,119,127,5
Mccurtain,State Senate,Howard Houchen,REP,450024,3,1,33,37,5
Mccurtain,President,Barack Obama,DEM,450025,1,1,25,27,
Mccurtain,President,Mitt Romney,REP,450025,6,1,182,189,
Mccurtain,U.S. House,Rob Wallace,DEM,450025,1,1,72,74,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450025,6,1,120,127,02
Mccurtain,U.S. House,Michael Fulks,IND,450025,0,0,12,12,02
Mccurtain,State Senate,Jerry Ellis,DEM,450025,1,1,117,119,5
Mccurtain,State Senate,Howard Houchen,REP,450025,6,1,88,95,5
Mccurtain,President,Barack Obama,DEM,450026,2,0,22,24,
Mccurtain,President,Mitt Romney,REP,450026,12,8,139,159,
Mccurtain,U.S. House,Rob Wallace,DEM,450026,6,4,35,45,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450026,8,3,112,123,02
Mccurtain,U.S. House,Michael Fulks,IND,450026,0,1,6,7,02
Mccurtain,State Senate,Jerry Ellis,DEM,450026,6,4,82,92,5
Mccurtain,State Senate,Howard Houchen,REP,450026,8,4,74,86,5
Mccurtain,President,Barack Obama,DEM,450027,1,0,16,17,
Mccurtain,President,Mitt Romney,REP,450027,4,3,89,96,
Mccurtain,U.S. House,Rob Wallace,DEM,450027,1,0,43,44,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450027,4,3,58,65,02
Mccurtain,U.S. House,Michael Fulks,IND,450027,0,0,3,3,02
Mccurtain,State Senate,Jerry Ellis,DEM,450027,4,2,92,98,5
Mccurtain,State Senate,Howard Houchen,REP,450027,1,1,13,15,5
Mccurtain,President,Barack Obama,DEM,450028,2,1,8,11,
Mccurtain,President,Mitt Romney,REP,450028,0,2,76,78,
Mccurtain,U.S. House,Rob Wallace,DEM,450028,2,1,28,31,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450028,0,2,47,49,02
Mccurtain,U.S. House,Michael Fulks,IND,450028,0,0,4,4,02
Mccurtain,State Senate,Jerry Ellis,DEM,450028,2,3,65,70,5
Mccurtain,State Senate,Howard Houchen,REP,450028,0,0,18,18,5
Mccurtain,President,Barack Obama,DEM,450029,1,3,34,38,
Mccurtain,President,Mitt Romney,REP,450029,10,13,226,249,
Mccurtain,U.S. House,Rob Wallace,DEM,450029,2,6,84,92,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450029,8,9,159,176,02
Mccurtain,U.S. House,Michael Fulks,IND,450029,0,0,10,10,02
Mccurtain,State Senate,Jerry Ellis,DEM,450029,6,15,195,216,5
Mccurtain,State Senate,Howard Houchen,REP,450029,4,1,66,71,5
Mccurtain,President,Barack Obama,DEM,450031,1,10,74,85,
Mccurtain,President,Mitt Romney,REP,450031,17,69,383,469,
Mccurtain,U.S. House,Rob Wallace,DEM,450031,2,23,135,160,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450031,16,55,302,373,02
Mccurtain,U.S. House,Michael Fulks,IND,450031,0,1,12,13,02
Mccurtain,State Senate,Jerry Ellis,DEM,450031,10,49,329,388,5
Mccurtain,State Senate,Howard Houchen,REP,450031,7,29,130,166,5
Mccurtain,President,Barack Obama,DEM,450032,0,4,22,26,
Mccurtain,President,Mitt Romney,REP,450032,3,19,110,132,
Mccurtain,U.S. House,Rob Wallace,DEM,450032,0,13,49,62,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450032,3,11,80,94,02
Mccurtain,U.S. House,Michael Fulks,IND,450032,0,0,4,4,02
Mccurtain,State Senate,Jerry Ellis,DEM,450032,3,22,105,130,5
Mccurtain,State Senate,Howard Houchen,REP,450032,0,2,28,30,5
Mccurtain,President,Barack Obama,DEM,450033,3,5,26,34,
Mccurtain,President,Mitt Romney,REP,450033,2,2,114,118,
Mccurtain,U.S. House,Rob Wallace,DEM,450033,4,5,56,65,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450033,1,2,76,79,02
Mccurtain,U.S. House,Michael Fulks,IND,450033,0,0,7,7,02
Mccurtain,State Senate,Jerry Ellis,DEM,450033,3,7,115,125,5
Mccurtain,State Senate,Howard Houchen,REP,450033,2,0,25,27,5
Mccurtain,President,Barack Obama,DEM,450034,4,2,49,55,
Mccurtain,President,Mitt Romney,REP,450034,10,22,255,287,
Mccurtain,U.S. House,Rob Wallace,DEM,450034,7,10,104,121,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450034,7,13,190,210,02
Mccurtain,U.S. House,Michael Fulks,IND,450034,0,1,7,8,02
Mccurtain,State Senate,Jerry Ellis,DEM,450034,11,19,239,269,5
Mccurtain,State Senate,Howard Houchen,REP,450034,2,5,64,71,5
Mccurtain,President,Barack Obama,DEM,450035,2,3,142,147,
Mccurtain,President,Mitt Romney,REP,450035,12,22,434,468,
Mccurtain,U.S. House,Rob Wallace,DEM,450035,2,6,230,238,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450035,10,19,318,347,02
Mccurtain,U.S. House,Michael Fulks,IND,450035,1,0,12,13,02
Mccurtain,State Senate,Jerry Ellis,DEM,450035,9,18,503,530,5
Mccurtain,State Senate,Howard Houchen,REP,450035,4,7,70,81,5
Mccurtain,President,Barack Obama,DEM,450036,1,3,63,67,
Mccurtain,President,Mitt Romney,REP,450036,9,13,346,368,
Mccurtain,U.S. House,Rob Wallace,DEM,450036,2,7,144,153,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450036,8,8,247,263,02
Mccurtain,U.S. House,Michael Fulks,IND,450036,0,0,8,8,02
Mccurtain,State Senate,Jerry Ellis,DEM,450036,6,15,353,374,5
Mccurtain,State Senate,Howard Houchen,REP,450036,4,1,54,59,5
Mccurtain,President,Barack Obama,DEM,450037,1,0,32,33,
Mccurtain,President,Mitt Romney,REP,450037,2,3,77,82,
Mccurtain,U.S. House,Rob Wallace,DEM,450037,1,1,41,43,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450037,2,2,63,67,02
Mccurtain,U.S. House,Michael Fulks,IND,450037,0,0,5,5,02
Mccurtain,State Senate,Jerry Ellis,DEM,450037,2,1,83,86,5
Mccurtain,State Senate,Howard Houchen,REP,450037,1,2,25,28,5
Mccurtain,President,Barack Obama,DEM,450038,4,4,110,118,
Mccurtain,President,Mitt Romney,REP,450038,8,13,376,397,
Mccurtain,U.S. House,Rob Wallace,DEM,450038,6,7,223,236,02
Mccurtain,U.S. House,Markwayne Mullin,REP,450038,6,9,245,260,02
Mccurtain,U.S. House,Michael Fulks,IND,450038,0,0,12,12,02
Mccurtain,State Senate,Jerry Ellis,DEM,450038,8,15,419,442,5
Mccurtain,State Senate,Howard Houchen,REP,450038,4,2,66,72,5
Mcintosh,President,Barack Obama,DEM,460102,5,8,275,288,
Mcintosh,President,Mitt Romney,REP,460102,11,9,370,390,
Mcintosh,U.S. House,Rob Wallace,DEM,460102,5,9,327,341,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460102,11,8,290,309,02
Mcintosh,U.S. House,Michael Fulks,IND,460102,1,0,31,32,02
Mcintosh,President,Barack Obama,DEM,460103,14,20,388,422,
Mcintosh,President,Mitt Romney,REP,460103,21,34,659,714,
Mcintosh,U.S. House,Rob Wallace,DEM,460103,19,24,479,522,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460103,15,30,522,567,02
Mcintosh,U.S. House,Michael Fulks,IND,460103,0,0,40,40,02
Mcintosh,President,Barack Obama,DEM,460104,2,8,193,203,
Mcintosh,President,Mitt Romney,REP,460104,11,22,293,326,
Mcintosh,U.S. House,Rob Wallace,DEM,460104,3,13,212,228,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460104,10,17,259,286,02
Mcintosh,U.S. House,Michael Fulks,IND,460104,0,0,18,18,02
Mcintosh,President,Barack Obama,DEM,460201,23,54,336,413,
Mcintosh,President,Mitt Romney,REP,460201,24,83,465,572,
Mcintosh,U.S. House,Rob Wallace,DEM,460201,20,51,370,441,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460201,22,79,394,495,02
Mcintosh,U.S. House,Michael Fulks,IND,460201,4,7,36,47,02
Mcintosh,President,Barack Obama,DEM,460203,13,32,163,208,
Mcintosh,President,Mitt Romney,REP,460203,8,40,180,228,
Mcintosh,U.S. House,Rob Wallace,DEM,460203,12,34,167,213,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460203,8,33,158,199,02
Mcintosh,U.S. House,Michael Fulks,IND,460203,1,5,14,20,02
Mcintosh,President,Barack Obama,DEM,460205,23,52,281,356,
Mcintosh,President,Mitt Romney,REP,460205,46,82,622,750,
Mcintosh,U.S. House,Rob Wallace,DEM,460205,28,51,307,386,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460205,38,79,541,658,02
Mcintosh,U.S. House,Michael Fulks,IND,460205,1,5,52,58,02
Mcintosh,President,Barack Obama,DEM,460307,1,11,159,171,
Mcintosh,President,Mitt Romney,REP,460307,12,19,242,273,
Mcintosh,U.S. House,Rob Wallace,DEM,460307,2,11,175,188,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460307,9,19,206,234,02
Mcintosh,U.S. House,Michael Fulks,IND,460307,1,0,18,19,02
Mcintosh,President,Barack Obama,DEM,460310,2,0,71,73,
Mcintosh,President,Mitt Romney,REP,460310,3,4,100,107,
Mcintosh,U.S. House,Rob Wallace,DEM,460310,3,1,85,89,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460310,2,3,79,84,02
Mcintosh,U.S. House,Michael Fulks,IND,460310,0,0,6,6,02
Mcintosh,President,Barack Obama,DEM,460311,3,8,98,109,
Mcintosh,President,Mitt Romney,REP,460311,3,6,136,145,
Mcintosh,U.S. House,Rob Wallace,DEM,460311,4,10,106,120,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460311,4,4,122,130,02
Mcintosh,U.S. House,Michael Fulks,IND,460311,0,0,7,7,02
Mcintosh,President,Barack Obama,DEM,460312,0,0,40,40,
Mcintosh,President,Mitt Romney,REP,460312,0,0,59,59,
Mcintosh,U.S. House,Rob Wallace,DEM,460312,0,0,38,38,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460312,0,0,59,59,02
Mcintosh,U.S. House,Michael Fulks,IND,460312,0,0,3,3,02
Mcintosh,President,Barack Obama,DEM,460313,0,0,40,40,
Mcintosh,President,Mitt Romney,REP,460313,1,2,58,61,
Mcintosh,U.S. House,Rob Wallace,DEM,460313,0,0,44,44,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460313,0,2,53,55,02
Mcintosh,U.S. House,Michael Fulks,IND,460313,0,0,1,1,02
Mcintosh,President,Barack Obama,DEM,460314,7,22,237,266,
Mcintosh,President,Mitt Romney,REP,460314,17,38,387,442,
Mcintosh,U.S. House,Rob Wallace,DEM,460314,7,22,260,289,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460314,15,37,329,381,02
Mcintosh,U.S. House,Michael Fulks,IND,460314,1,0,30,31,02
Mcintosh,President,Barack Obama,DEM,460315,6,0,77,83,
Mcintosh,President,Mitt Romney,REP,460315,4,0,162,166,
Mcintosh,U.S. House,Rob Wallace,DEM,460315,6,0,106,112,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460315,4,0,130,134,02
Mcintosh,U.S. House,Michael Fulks,IND,460315,0,0,6,6,02
Mcintosh,President,Barack Obama,DEM,460316,1,1,105,107,
Mcintosh,President,Mitt Romney,REP,460316,4,9,263,276,
Mcintosh,U.S. House,Rob Wallace,DEM,460316,1,1,130,132,02
Mcintosh,U.S. House,Markwayne Mullin,REP,460316,3,9,227,239,02
Mcintosh,U.S. House,Michael Fulks,IND,460316,1,0,11,12,02
Major,President,Barack Obama,DEM,470002,2,5,81,88,
Major,President,Mitt Romney,REP,470002,26,67,586,679,
Major,U.S. House,Timothy Ray Murray,DEM,470002,1,4,52,57,03
Major,U.S. House,Frank Lucas,REP,470002,25,67,587,679,03
Major,U.S. House,William Sanders,IND,470002,2,1,27,30,03
Major,State Senate,A. Bryce Marlatt,REP,470002,25,67,556,648,27
Major,State Senate,Tommy Nicholson,IND,470002,3,4,98,105,27
Major,President,Barack Obama,DEM,470004,2,4,17,23,
Major,President,Mitt Romney,REP,470004,7,5,138,150,
Major,U.S. House,Timothy Ray Murray,DEM,470004,1,0,11,12,03
Major,U.S. House,Frank Lucas,REP,470004,8,8,140,156,03
Major,U.S. House,William Sanders,IND,470004,0,1,4,5,03
Major,State Senate,A. Bryce Marlatt,REP,470004,7,5,133,145,27
Major,State Senate,Tommy Nicholson,IND,470004,2,4,21,27,27
Major,President,Barack Obama,DEM,470009,0,0,4,4,
Major,President,Mitt Romney,REP,470009,4,2,40,46,
Major,U.S. House,Timothy Ray Murray,DEM,470009,0,0,2,2,03
Major,U.S. House,Frank Lucas,REP,470009,4,2,39,45,03
Major,U.S. House,William Sanders,IND,470009,0,0,3,3,03
Major,State Senate,A. Bryce Marlatt,REP,470009,4,2,38,44,27
Major,State Senate,Tommy Nicholson,IND,470009,0,0,6,6,27
Major,President,Barack Obama,DEM,470010,2,2,14,18,
Major,President,Mitt Romney,REP,470010,12,13,154,179,
Major,U.S. House,Timothy Ray Murray,DEM,470010,2,0,10,12,03
Major,U.S. House,Frank Lucas,REP,470010,12,14,147,173,03
Major,U.S. House,William Sanders,IND,470010,0,1,9,10,03
Major,State Senate,A. Bryce Marlatt,REP,470010,11,14,136,161,27
Major,State Senate,Tommy Nicholson,IND,470010,1,1,26,28,27
Major,President,Barack Obama,DEM,470015,1,0,18,19,
Major,President,Mitt Romney,REP,470015,3,5,177,185,
Major,U.S. House,Timothy Ray Murray,DEM,470015,0,0,16,16,03
Major,U.S. House,Frank Lucas,REP,470015,4,5,177,186,03
Major,U.S. House,William Sanders,IND,470015,0,0,6,6,03
Major,State Senate,A. Bryce Marlatt,REP,470015,3,5,167,175,27
Major,State Senate,Tommy Nicholson,IND,470015,1,0,28,29,27
Major,President,Barack Obama,DEM,470016,2,0,12,14,
Major,President,Mitt Romney,REP,470016,0,2,66,68,
Major,U.S. House,Timothy Ray Murray,DEM,470016,1,0,7,8,03
Major,U.S. House,Frank Lucas,REP,470016,0,2,67,69,03
Major,U.S. House,William Sanders,IND,470016,0,0,4,4,03
Major,State Senate,A. Bryce Marlatt,REP,470016,0,2,68,70,27
Major,State Senate,Tommy Nicholson,IND,470016,0,0,8,8,27
Major,President,Barack Obama,DEM,470020,18,32,96,146,
Major,President,Mitt Romney,REP,470020,49,136,579,764,
Major,U.S. House,Timothy Ray Murray,DEM,470020,9,23,72,104,03
Major,U.S. House,Frank Lucas,REP,470020,54,132,579,765,03
Major,U.S. House,William Sanders,IND,470020,3,13,28,44,03
Major,State Senate,A. Bryce Marlatt,REP,470020,50,137,587,774,27
Major,State Senate,Tommy Nicholson,IND,470020,13,29,75,117,27
Major,President,Barack Obama,DEM,470022,7,39,88,134,
Major,President,Mitt Romney,REP,470022,26,139,464,629,
Major,U.S. House,Timothy Ray Murray,DEM,470022,3,17,38,58,03
Major,U.S. House,Frank Lucas,REP,470022,26,149,482,657,03
Major,U.S. House,William Sanders,IND,470022,3,11,31,45,03
Major,State Senate,A. Bryce Marlatt,REP,470022,26,150,473,649,27
Major,State Senate,Tommy Nicholson,IND,470022,4,25,68,97,27
Marshall,President,Barack Obama,DEM,480101,3,33,139,175,
Marshall,President,Mitt Romney,REP,480101,14,92,394,500,
Marshall,U.S. House,Rob Wallace,DEM,480101,3,46,197,246,02
Marshall,U.S. House,Markwayne Mullin,REP,480101,13,73,316,402,02
Marshall,U.S. House,Michael Fulks,IND,480101,0,5,12,17,02
Marshall,President,Barack Obama,DEM,480102,2,24,103,129,
Marshall,President,Mitt Romney,REP,480102,11,68,185,264,
Marshall,U.S. House,Rob Wallace,DEM,480102,3,38,127,168,02
Marshall,U.S. House,Markwayne Mullin,REP,480102,10,49,129,188,02
Marshall,U.S. House,Michael Fulks,IND,480102,0,3,11,14,02
Marshall,President,Barack Obama,DEM,480105,3,14,78,95,
Marshall,President,Mitt Romney,REP,480105,22,36,183,241,
Marshall,U.S. House,Rob Wallace,DEM,480105,1,14,93,108,02
Marshall,U.S. House,Markwayne Mullin,REP,480105,22,30,160,212,02
Marshall,U.S. House,Michael Fulks,IND,480105,1,6,11,18,02
Marshall,President,Barack Obama,DEM,480106,3,5,64,72,
Marshall,President,Mitt Romney,REP,480106,6,17,138,161,
Marshall,U.S. House,Rob Wallace,DEM,480106,4,5,90,99,02
Marshall,U.S. House,Markwayne Mullin,REP,480106,4,17,97,118,02
Marshall,U.S. House,Michael Fulks,IND,480106,0,0,12,12,02
Marshall,President,Barack Obama,DEM,480201,1,7,73,81,
Marshall,President,Mitt Romney,REP,480201,10,45,179,234,
Marshall,U.S. House,Rob Wallace,DEM,480201,2,12,92,106,02
Marshall,U.S. House,Markwayne Mullin,REP,480201,9,40,148,197,02
Marshall,U.S. House,Michael Fulks,IND,480201,0,1,13,14,02
Marshall,President,Barack Obama,DEM,480202,8,21,100,129,
Marshall,President,Mitt Romney,REP,480202,9,48,160,217,
Marshall,U.S. House,Rob Wallace,DEM,480202,8,31,126,165,02
Marshall,U.S. House,Markwayne Mullin,REP,480202,8,37,112,157,02
Marshall,U.S. House,Michael Fulks,IND,480202,0,2,19,21,02
Marshall,President,Barack Obama,DEM,480204,5,13,115,133,
Marshall,President,Mitt Romney,REP,480204,12,80,287,379,
Marshall,U.S. House,Rob Wallace,DEM,480204,3,22,140,165,02
Marshall,U.S. House,Markwayne Mullin,REP,480204,13,68,232,313,02
Marshall,U.S. House,Michael Fulks,IND,480204,0,1,26,27,02
Marshall,President,Barack Obama,DEM,480206,4,15,72,91,
Marshall,President,Mitt Romney,REP,480206,21,28,226,275,
Marshall,U.S. House,Rob Wallace,DEM,480206,5,20,112,137,02
Marshall,U.S. House,Markwayne Mullin,REP,480206,16,21,171,208,02
Marshall,U.S. House,Michael Fulks,IND,480206,4,2,13,19,02
Marshall,President,Barack Obama,DEM,480302,5,15,80,100,
Marshall,President,Mitt Romney,REP,480302,22,43,232,297,
Marshall,U.S. House,Rob Wallace,DEM,480302,5,18,100,123,02
Marshall,U.S. House,Markwayne Mullin,REP,480302,20,39,195,254,02
Marshall,U.S. House,Michael Fulks,IND,480302,2,1,17,20,02
Marshall,President,Barack Obama,DEM,480303,3,18,133,154,
Marshall,President,Mitt Romney,REP,480303,43,97,391,531,
Marshall,U.S. House,Rob Wallace,DEM,480303,0,26,177,203,02
Marshall,U.S. House,Markwayne Mullin,REP,480303,40,88,323,451,02
Marshall,U.S. House,Michael Fulks,IND,480303,5,1,19,25,02
Marshall,President,Barack Obama,DEM,480304,6,20,211,237,
Marshall,President,Mitt Romney,REP,480304,50,86,509,645,
Marshall,U.S. House,Rob Wallace,DEM,480304,3,25,231,259,02
Marshall,U.S. House,Markwayne Mullin,REP,480304,49,73,440,562,02
Marshall,U.S. House,Michael Fulks,IND,480304,3,8,42,53,02
Mayes,President,Barack Obama,DEM,490011,3,7,168,178,
Mayes,President,Mitt Romney,REP,490011,16,28,344,388,
Mayes,U.S. House,Rob Wallace,DEM,490011,3,7,148,158,02
Mayes,U.S. House,Markwayne Mullin,REP,490011,14,28,335,377,02
Mayes,U.S. House,Michael Fulks,IND,490011,3,0,29,32,02
Mayes,President,Barack Obama,DEM,490012,3,9,161,173,
Mayes,President,Mitt Romney,REP,490012,14,37,385,436,
Mayes,U.S. House,Rob Wallace,DEM,490012,3,8,176,187,02
Mayes,U.S. House,Markwayne Mullin,REP,490012,14,37,351,402,02
Mayes,U.S. House,Michael Fulks,IND,490012,0,1,17,18,02
Mayes,President,Barack Obama,DEM,490014,0,7,65,72,
Mayes,President,Mitt Romney,REP,490014,2,5,95,102,
Mayes,U.S. House,Rob Wallace,DEM,490014,1,3,64,68,02
Mayes,U.S. House,Markwayne Mullin,REP,490014,1,7,89,97,02
Mayes,U.S. House,Michael Fulks,IND,490014,0,1,6,7,02
Mayes,President,Barack Obama,DEM,490015,7,24,132,163,
Mayes,President,Mitt Romney,REP,490015,7,41,258,306,
Mayes,U.S. House,Rob Wallace,DEM,490015,5,27,128,160,02
Mayes,U.S. House,Markwayne Mullin,REP,490015,8,37,249,294,02
Mayes,U.S. House,Michael Fulks,IND,490015,1,1,13,15,02
Mayes,President,Barack Obama,DEM,490016,5,24,92,121,
Mayes,President,Mitt Romney,REP,490016,12,49,205,266,
Mayes,U.S. House,Rob Wallace,DEM,490016,3,26,92,121,02
Mayes,U.S. House,Markwayne Mullin,REP,490016,14,47,192,253,02
Mayes,U.S. House,Michael Fulks,IND,490016,0,1,13,14,02
Mayes,President,Barack Obama,DEM,490020,3,34,208,245,
Mayes,President,Mitt Romney,REP,490020,12,83,476,571,
Mayes,U.S. House,Rob Wallace,DEM,490020,1,33,200,234,02
Mayes,U.S. House,Markwayne Mullin,REP,490020,12,81,458,551,02
Mayes,U.S. House,Michael Fulks,IND,490020,2,4,26,32,02
Mayes,President,Barack Obama,DEM,490021,4,20,85,109,
Mayes,President,Mitt Romney,REP,490021,8,39,188,235,
Mayes,U.S. House,Rob Wallace,DEM,490021,4,19,83,106,02
Mayes,U.S. House,Markwayne Mullin,REP,490021,6,39,179,224,02
Mayes,U.S. House,Michael Fulks,IND,490021,0,1,12,13,02
Mayes,President,Barack Obama,DEM,490022,4,10,112,126,
Mayes,President,Mitt Romney,REP,490022,13,33,386,432,
Mayes,U.S. House,Rob Wallace,DEM,490022,4,10,128,142,02
Mayes,U.S. House,Markwayne Mullin,REP,490022,13,31,348,392,02
Mayes,U.S. House,Michael Fulks,IND,490022,0,2,23,25,02
Mayes,State Senate,Jim Bynum,DEM,490022,5,10,189,204,3
Mayes,State Senate,Wayne Shaw,REP,490022,12,32,306,350,3
Mayes,President,Barack Obama,DEM,490023,6,16,228,250,
Mayes,President,Mitt Romney,REP,490023,12,51,509,572,
Mayes,U.S. House,Rob Wallace,DEM,490023,4,21,231,256,02
Mayes,U.S. House,Markwayne Mullin,REP,490023,13,45,468,526,02
Mayes,U.S. House,Michael Fulks,IND,490023,1,1,36,38,02
Mayes,State Senate,Jim Bynum,DEM,490023,5,26,305,336,3
Mayes,State Senate,Wayne Shaw,REP,490023,12,41,424,477,3
Mayes,President,Barack Obama,DEM,490024,6,3,102,111,
Mayes,President,Mitt Romney,REP,490024,8,20,306,334,
Mayes,U.S. House,Rob Wallace,DEM,490024,6,2,98,106,02
Mayes,U.S. House,Markwayne Mullin,REP,490024,8,21,285,314,02
