county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,total_votes,district
Beckham,U.S. House,Frank Lucas,REP,50235,30,25,738,793,03
Beckham,State Senate,Kevin Black,DEM,50235,18,18,547,583,26
Beckham,State Senate,Darcy Jech,REP,50235,14,13,331,358,26
Beckham,Governor,Joe Dorman,DEM,50242,1,3,79,83,
Beckham,Governor,Mary Fallin,REP,50242,1,2,94,97,
Beckham,Governor,Kimberly Willis,IND,50242,0,0,4,4,
Beckham,Governor,Richard Prawdzienski,IND,50242,0,0,0,0,
Beckham,Lieutenant Governor,Cathy Cummings,DEM,50242,1,2,47,50,
Beckham,Lieutenant Governor,Todd Lamb,REP,50242,1,3,129,133,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50242,1,3,88,92,
Beckham,Superintendent of Public Instruction,Joy Hofmeister,REP,50242,1,2,86,89,
Beckham,Commissioner of Labor,Mike Workman,DEM,50242,0,1,68,69,
Beckham,Commissioner of Labor,Mark Costello,REP,50242,1,3,98,102,
Beckham,U.S. Senate,Matt Silverstein,DEM,50242,1,1,39,41,
Beckham,U.S. Senate,Jim Inhofe,REP,50242,1,4,132,137,
Beckham,U.S. Senate,Aaron Delozier,IND,50242,0,0,0,0,
Beckham,U.S. Senate,Ray Woods,IND,50242,0,0,1,1,
Beckham,U.S. Senate,Joan Farr,IND,50242,0,0,4,4,
Beckham,U.S. Senate,Connie Johnson,DEM,50242,1,1,35,37,
Beckham,U.S. Senate,James Lankford,REP,50242,1,4,136,141,
Beckham,U.S. Senate,Mark Beard,IND,50242,0,0,4,4,
Beckham,U.S. House,Frankie Robbins,DEM,50242,0,1,29,30,03
Beckham,U.S. House,Frank Lucas,REP,50242,2,4,147,153,03
Beckham,State Senate,Kevin Black,DEM,50242,1,4,100,105,26
Beckham,State Senate,Darcy Jech,REP,50242,1,1,75,77,26
Beckham,Governor,Joe Dorman,DEM,50320,1,6,120,127,
Beckham,Governor,Mary Fallin,REP,50320,6,9,160,175,
Beckham,Governor,Kimberly Willis,IND,50320,0,2,9,11,
Beckham,Governor,Richard Prawdzienski,IND,50320,0,0,5,5,
Beckham,Lieutenant Governor,Cathy Cummings,DEM,50320,2,4,85,91,
Beckham,Lieutenant Governor,Todd Lamb,REP,50320,5,12,203,220,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50320,1,10,146,157,
Beckham,Superintendent of Public Instruction,Joy Hofmeister,REP,50320,6,7,148,161,
Beckham,Commissioner of Labor,Mike Workman,DEM,50320,3,6,126,135,
Beckham,Commissioner of Labor,Mark Costello,REP,50320,4,10,157,171,
Beckham,U.S. Senate,Matt Silverstein,DEM,50320,1,4,71,76,
Beckham,U.S. Senate,Jim Inhofe,REP,50320,5,12,210,227,
Beckham,U.S. Senate,Aaron Delozier,IND,50320,1,0,2,3,
Beckham,U.S. Senate,Ray Woods,IND,50320,0,0,7,7,
Beckham,U.S. Senate,Joan Farr,IND,50320,0,1,2,3,
Beckham,U.S. Senate,Connie Johnson,DEM,50320,1,3,74,78,
Beckham,U.S. Senate,James Lankford,REP,50320,5,14,211,230,
Beckham,U.S. Senate,Mark Beard,IND,50320,1,0,5,6,
Beckham,U.S. House,Frankie Robbins,DEM,50320,1,2,70,73,03
Beckham,U.S. House,Frank Lucas,REP,50320,6,14,222,242,03
Beckham,State Senate,Kevin Black,DEM,50320,3,12,182,197,26
Beckham,State Senate,Darcy Jech,REP,50320,4,5,113,122,26
Beckham,Governor,Joe Dorman,DEM,50330,3,3,58,64,
Beckham,Governor,Mary Fallin,REP,50330,0,10,145,155,
Beckham,Governor,Kimberly Willis,IND,50330,0,0,4,4,
Beckham,Governor,Richard Prawdzienski,IND,50330,0,0,3,3,
Beckham,Lieutenant Governor,Cathy Cummings,DEM,50330,0,1,27,28,
Beckham,Lieutenant Governor,Todd Lamb,REP,50330,3,12,182,197,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50330,1,5,66,72,
Beckham,Superintendent of Public Instruction,Joy Hofmeister,REP,50330,2,8,142,152,
Beckham,Commissioner of Labor,Mike Workman,DEM,50330,1,3,41,45,
Beckham,Commissioner of Labor,Mark Costello,REP,50330,2,8,163,173,
Beckham,U.S. Senate,Matt Silverstein,DEM,50330,1,1,15,17,
Beckham,U.S. Senate,Jim Inhofe,REP,50330,2,12,188,202,
Beckham,U.S. Senate,Aaron Delozier,IND,50330,0,0,1,1,
Beckham,U.S. Senate,Ray Woods,IND,50330,0,0,3,3,
Beckham,U.S. Senate,Joan Farr,IND,50330,0,0,0,0,
Beckham,U.S. Senate,Connie Johnson,DEM,50330,0,1,10,11,
Beckham,U.S. Senate,James Lankford,REP,50330,3,12,193,208,
Beckham,U.S. Senate,Mark Beard,IND,50330,0,0,6,6,
Beckham,U.S. House,Frankie Robbins,DEM,50330,0,3,19,22,03
Beckham,U.S. House,Frank Lucas,REP,50330,3,11,188,202,03
Beckham,State Senate,Kevin Black,DEM,50330,1,4,109,114,26
Beckham,State Senate,Darcy Jech,REP,50330,2,9,100,111,26
Beckham,Governor,Joe Dorman,DEM,50332,10,5,210,225,
Beckham,Governor,Mary Fallin,REP,50332,8,12,407,427,
Beckham,Governor,Kimberly Willis,IND,50332,0,0,12,12,
Beckham,Governor,Richard Prawdzienski,IND,50332,0,0,3,3,
Beckham,Lieutenant Governor,Cathy Cummings,DEM,50332,4,0,113,117,
Beckham,Lieutenant Governor,Todd Lamb,REP,50332,15,17,518,550,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50332,5,2,224,231,
Beckham,Superintendent of Public Instruction,Joy Hofmeister,REP,50332,14,14,409,437,
Beckham,Commissioner of Labor,Mike Workman,DEM,50332,3,1,170,174,
Beckham,Commissioner of Labor,Mark Costello,REP,50332,15,14,446,475,
Beckham,U.S. Senate,Matt Silverstein,DEM,50332,4,1,97,102,
Beckham,U.S. Senate,Jim Inhofe,REP,50332,15,16,520,551,
Beckham,U.S. Senate,Aaron Delozier,IND,50332,0,0,0,0,
Beckham,U.S. Senate,Ray Woods,IND,50332,0,0,3,3,
Beckham,U.S. Senate,Joan Farr,IND,50332,0,0,7,7,
Beckham,U.S. Senate,Connie Johnson,DEM,50332,3,1,104,108,
Beckham,U.S. Senate,James Lankford,REP,50332,16,16,523,555,
Beckham,U.S. Senate,Mark Beard,IND,50332,0,0,5,5,
Beckham,U.S. House,Frankie Robbins,DEM,50332,1,1,88,90,03
Beckham,U.S. House,Frank Lucas,REP,50332,18,16,543,577,03
Beckham,State Senate,Kevin Black,DEM,50332,15,12,389,416,26
Beckham,State Senate,Darcy Jech,REP,50332,3,5,248,256,26
Beckham,Governor,Joe Dorman,DEM,50333,3,5,195,203,
Beckham,Governor,Mary Fallin,REP,50333,10,13,316,339,
Beckham,Governor,Kimberly Willis,IND,50333,0,1,22,23,
Beckham,Governor,Richard Prawdzienski,IND,50333,1,0,6,7,
Beckham,Lieutenant Governor,Cathy Cummings,DEM,50333,4,2,106,112,
Beckham,Lieutenant Governor,Todd Lamb,REP,50333,10,17,426,453,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50333,6,5,195,206,
Beckham,Superintendent of Public Instruction,Joy Hofmeister,REP,50333,7,14,339,360,
Beckham,Commissioner of Labor,Mike Workman,DEM,50333,4,3,148,155,
Beckham,Commissioner of Labor,Mark Costello,REP,50333,9,15,369,393,
Beckham,U.S. Senate,Matt Silverstein,DEM,50333,2,3,83,88,
Beckham,U.S. Senate,Jim Inhofe,REP,50333,10,16,426,452,
Beckham,U.S. Senate,Aaron Delozier,IND,50333,0,0,6,6,
Beckham,U.S. Senate,Ray Woods,IND,50333,1,0,9,10,
Beckham,U.S. Senate,Joan Farr,IND,50333,1,0,6,7,
Beckham,U.S. Senate,Connie Johnson,DEM,50333,5,2,108,115,
Beckham,U.S. Senate,James Lankford,REP,50333,9,16,415,440,
Beckham,U.S. Senate,Mark Beard,IND,50333,0,1,11,12,
Beckham,U.S. House,Frankie Robbins,DEM,50333,3,3,86,92,03
Beckham,U.S. House,Frank Lucas,REP,50333,11,16,449,476,03
Beckham,State Senate,Kevin Black,DEM,50333,10,11,350,371,26
Beckham,State Senate,Darcy Jech,REP,50333,4,8,188,200,26
Beckham,Governor,Joe Dorman,DEM,50343,1,13,27,41,
Beckham,Governor,Mary Fallin,REP,50343,4,12,63,79,
Beckham,Governor,Kimberly Willis,IND,50343,0,0,0,0,
Beckham,Governor,Richard Prawdzienski,IND,50343,0,0,0,0,
Beckham,Lieutenant Governor,Cathy Cummings,DEM,50343,1,7,19,27,
Beckham,Lieutenant Governor,Todd Lamb,REP,50343,3,18,71,92,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50343,3,15,39,57,
Beckham,Superintendent of Public Instruction,Joy Hofmeister,REP,50343,1,9,51,61,
Beckham,Commissioner of Labor,Mike Workman,DEM,50343,1,12,29,42,
Beckham,Commissioner of Labor,Mark Costello,REP,50343,2,13,60,75,
Beckham,U.S. Senate,Matt Silverstein,DEM,50343,1,9,12,22,
Beckham,U.S. Senate,Jim Inhofe,REP,50343,3,16,75,94,
Beckham,U.S. Senate,Aaron Delozier,IND,50343,0,0,1,1,
Beckham,U.S. Senate,Ray Woods,IND,50343,0,0,1,1,
Beckham,U.S. Senate,Joan Farr,IND,50343,0,0,0,0,
Beckham,U.S. Senate,Connie Johnson,DEM,50343,1,10,13,24,
Beckham,U.S. Senate,James Lankford,REP,50343,3,14,77,94,
Beckham,U.S. Senate,Mark Beard,IND,50343,0,1,0,1,
Beckham,U.S. House,Frankie Robbins,DEM,50343,1,8,18,27,03
Beckham,U.S. House,Frank Lucas,REP,50343,3,17,74,94,03
Beckham,State Senate,Kevin Black,DEM,50343,2,14,42,58,26
Beckham,State Senate,Darcy Jech,REP,50343,2,11,48,61,26
Blaine,Governor,Joe Dorman,DEM,60002,3,4,165,172,
Blaine,Governor,Mary Fallin,REP,60002,5,5,255,265,
Blaine,Governor,Kimberly Willis,IND,60002,0,0,10,10,
Blaine,Governor,Richard Prawdzienski,IND,60002,0,0,1,1,
Blaine,Lieutenant Governor,Cathy Cummings,DEM,60002,1,2,56,59,
Blaine,Lieutenant Governor,Todd Lamb,REP,60002,7,7,375,389,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60002,2,6,156,164,
Blaine,Superintendent of Public Instruction,Joy Hofmeister,REP,60002,6,3,269,278,
Blaine,Commissioner of Labor,Mike Workman,DEM,60002,1,3,108,112,
Blaine,Commissioner of Labor,Mark Costello,REP,60002,7,6,312,325,
Blaine,U.S. Senate,Matt Silverstein,DEM,60002,1,2,34,37,
Blaine,U.S. Senate,Jim Inhofe,REP,60002,7,7,379,393,
Blaine,U.S. Senate,Aaron Delozier,IND,60002,0,0,1,1,
Blaine,U.S. Senate,Ray Woods,IND,60002,0,0,12,12,
Blaine,U.S. Senate,Joan Farr,IND,60002,0,0,5,5,
Blaine,U.S. Senate,Connie Johnson,DEM,60002,2,2,46,50,
Blaine,U.S. Senate,James Lankford,REP,60002,5,5,363,373,
Blaine,U.S. Senate,Mark Beard,IND,60002,1,2,19,22,
Blaine,U.S. House,Frankie Robbins,DEM,60002,3,3,36,42,03
Blaine,U.S. House,Frank Lucas,REP,60002,5,6,394,405,03
Blaine,State Senate,Kevin Black,DEM,60002,1,2,68,71,26
Blaine,State Senate,Darcy Jech,REP,60002,7,7,360,374,26
Blaine,Governor,Joe Dorman,DEM,60007,2,2,147,151,
Blaine,Governor,Mary Fallin,REP,60007,6,6,205,217,
Blaine,Governor,Kimberly Willis,IND,60007,0,0,9,9,
Blaine,Governor,Richard Prawdzienski,IND,60007,0,0,1,1,
Blaine,Lieutenant Governor,Cathy Cummings,DEM,60007,2,2,78,82,
Blaine,Lieutenant Governor,Todd Lamb,REP,60007,6,6,285,297,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60007,3,3,154,160,
Blaine,Superintendent of Public Instruction,Joy Hofmeister,REP,60007,5,5,210,220,
Blaine,Commissioner of Labor,Mike Workman,DEM,60007,4,2,115,121,
Blaine,Commissioner of Labor,Mark Costello,REP,60007,4,5,243,252,
Blaine,U.S. Senate,Matt Silverstein,DEM,60007,1,2,66,69,
Blaine,U.S. Senate,Jim Inhofe,REP,60007,7,5,281,293,
Blaine,U.S. Senate,Aaron Delozier,IND,60007,0,0,1,1,
Blaine,U.S. Senate,Ray Woods,IND,60007,0,0,6,6,
Blaine,U.S. Senate,Joan Farr,IND,60007,0,0,7,7,
Blaine,U.S. Senate,Connie Johnson,DEM,60007,2,2,72,76,
Blaine,U.S. Senate,James Lankford,REP,60007,6,6,277,289,
Blaine,U.S. Senate,Mark Beard,IND,60007,0,0,11,11,
Blaine,U.S. House,Frankie Robbins,DEM,60007,2,2,72,76,03
Blaine,U.S. House,Frank Lucas,REP,60007,6,6,291,303,03
Blaine,State Senate,Kevin Black,DEM,60007,3,2,110,115,26
Blaine,State Senate,Darcy Jech,REP,60007,5,6,251,262,26
Blaine,Governor,Joe Dorman,DEM,60010,1,1,81,83,
Blaine,Governor,Mary Fallin,REP,60010,8,12,120,140,
Blaine,Governor,Kimberly Willis,IND,60010,0,1,9,10,
Blaine,Governor,Richard Prawdzienski,IND,60010,0,0,2,2,
Blaine,Lieutenant Governor,Cathy Cummings,DEM,60010,1,1,51,53,
Blaine,Lieutenant Governor,Todd Lamb,REP,60010,8,13,161,182,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60010,1,3,105,109,
Blaine,Superintendent of Public Instruction,Joy Hofmeister,REP,60010,8,11,106,125,
Blaine,Commissioner of Labor,Mike Workman,DEM,60010,1,2,81,84,
Blaine,Commissioner of Labor,Mark Costello,REP,60010,8,12,125,145,
Blaine,U.S. Senate,Matt Silverstein,DEM,60010,1,1,39,41,
Blaine,U.S. Senate,Jim Inhofe,REP,60010,8,13,167,188,
Blaine,U.S. Senate,Aaron Delozier,IND,60010,0,0,1,1,
Blaine,U.S. Senate,Ray Woods,IND,60010,0,0,4,4,
Blaine,U.S. Senate,Joan Farr,IND,60010,0,0,1,1,
Blaine,U.S. Senate,Connie Johnson,DEM,60010,1,1,46,48,
Blaine,U.S. Senate,James Lankford,REP,60010,8,13,155,176,
Blaine,U.S. Senate,Mark Beard,IND,60010,0,0,9,9,
Blaine,U.S. House,Frankie Robbins,DEM,60010,1,2,40,43,03
Blaine,U.S. House,Frank Lucas,REP,60010,8,12,171,191,03
Blaine,State Senate,Kevin Black,DEM,60010,1,2,63,66,26
Blaine,State Senate,Darcy Jech,REP,60010,8,12,146,166,26
Blaine,Governor,Joe Dorman,DEM,60011,0,11,65,76,
Blaine,Governor,Mary Fallin,REP,60011,2,17,68,87,
Blaine,Governor,Kimberly Willis,IND,60011,0,0,0,0,
Blaine,Governor,Richard Prawdzienski,IND,60011,1,0,3,4,
Blaine,Lieutenant Governor,Cathy Cummings,DEM,60011,0,9,68,77,
Blaine,Lieutenant Governor,Todd Lamb,REP,60011,3,19,67,89,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60011,1,14,85,100,
Blaine,Superintendent of Public Instruction,Joy Hofmeister,REP,60011,2,13,51,66,
Blaine,Commissioner of Labor,Mike Workman,DEM,60011,0,13,74,87,
Blaine,Commissioner of Labor,Mark Costello,REP,60011,3,12,57,72,
Blaine,U.S. Senate,Matt Silverstein,DEM,60011,0,7,56,63,
Blaine,U.S. Senate,Jim Inhofe,REP,60011,3,19,76,98,
Blaine,U.S. Senate,Aaron Delozier,IND,60011,0,0,1,1,
Blaine,U.S. Senate,Ray Woods,IND,60011,0,0,0,0,
Blaine,U.S. Senate,Joan Farr,IND,60011,0,2,2,4,
Blaine,U.S. Senate,Connie Johnson,DEM,60011,0,6,63,69,
Blaine,U.S. Senate,James Lankford,REP,60011,3,22,66,91,
Blaine,U.S. Senate,Mark Beard,IND,60011,0,0,6,6,
Blaine,U.S. House,Frankie Robbins,DEM,60011,0,7,64,71,03
Blaine,U.S. House,Frank Lucas,REP,60011,3,20,71,94,03
Blaine,State Senate,Kevin Black,DEM,60011,1,11,62,74,26
Blaine,State Senate,Darcy Jech,REP,60011,2,15,73,90,26
Blaine,Governor,Joe Dorman,DEM,60012,7,29,175,211,
Blaine,Governor,Mary Fallin,REP,60012,19,64,374,457,
Blaine,Governor,Kimberly Willis,IND,60012,0,3,11,14,
Blaine,Governor,Richard Prawdzienski,IND,60012,0,0,5,5,
Blaine,Lieutenant Governor,Cathy Cummings,DEM,60012,4,15,105,124,
Blaine,Lieutenant Governor,Todd Lamb,REP,60012,22,80,458,560,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60012,12,43,243,298,
Blaine,Superintendent of Public Instruction,Joy Hofmeister,REP,60012,14,52,316,382,
Blaine,Commissioner of Labor,Mike Workman,DEM,60012,4,28,168,200,
Blaine,Commissioner of Labor,Mark Costello,REP,60012,21,62,383,466,
Blaine,U.S. Senate,Matt Silverstein,DEM,60012,1,12,80,93,
Blaine,U.S. Senate,Jim Inhofe,REP,60012,25,80,458,563,
Blaine,U.S. Senate,Aaron Delozier,IND,60012,0,0,2,2,
Blaine,U.S. Senate,Ray Woods,IND,60012,0,3,6,9,
Blaine,U.S. Senate,Joan Farr,IND,60012,0,1,13,14,
Blaine,U.S. Senate,Connie Johnson,DEM,60012,1,14,86,101,
Blaine,U.S. Senate,James Lankford,REP,60012,25,81,458,564,
Blaine,U.S. Senate,Mark Beard,IND,60012,0,1,13,14,
Blaine,U.S. House,Frankie Robbins,DEM,60012,1,17,90,108,03
Blaine,U.S. House,Frank Lucas,REP,60012,24,79,472,575,03
Blaine,State Senate,Kevin Black,DEM,60012,4,31,139,174,26
Blaine,State Senate,Darcy Jech,REP,60012,21,64,422,507,26
Blaine,Governor,Joe Dorman,DEM,60016,0,3,26,29,
Blaine,Governor,Mary Fallin,REP,60016,1,13,66,80,
Blaine,Governor,Kimberly Willis,IND,60016,0,1,2,3,
Blaine,Governor,Richard Prawdzienski,IND,60016,0,0,0,0,
Blaine,Lieutenant Governor,Cathy Cummings,DEM,60016,0,0,13,13,
Blaine,Lieutenant Governor,Todd Lamb,REP,60016,1,17,81,99,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60016,0,7,40,47,
Blaine,Superintendent of Public Instruction,Joy Hofmeister,REP,60016,1,10,54,65,
Blaine,Commissioner of Labor,Mike Workman,DEM,60016,0,5,26,31,
Blaine,Commissioner of Labor,Mark Costello,REP,60016,1,12,62,75,
Blaine,U.S. Senate,Matt Silverstein,DEM,60016,0,0,11,11,
Blaine,U.S. Senate,Jim Inhofe,REP,60016,1,17,79,97,
Blaine,U.S. Senate,Aaron Delozier,IND,60016,0,0,1,1,
Blaine,U.S. Senate,Ray Woods,IND,60016,0,0,0,0,
Blaine,U.S. Senate,Joan Farr,IND,60016,0,0,2,2,
Blaine,U.S. Senate,Connie Johnson,DEM,60016,0,4,12,16,
Blaine,U.S. Senate,James Lankford,REP,60016,1,12,80,93,
Blaine,U.S. Senate,Mark Beard,IND,60016,0,1,3,4,
Blaine,U.S. House,Frankie Robbins,DEM,60016,0,0,13,13,03
Blaine,U.S. House,Frank Lucas,REP,60016,1,17,82,100,03
Blaine,State Senate,Kevin Black,DEM,60016,0,3,17,20,26
Blaine,State Senate,Darcy Jech,REP,60016,1,13,77,91,26
Blaine,Governor,Joe Dorman,DEM,60017,2,1,179,182,
Blaine,Governor,Mary Fallin,REP,60017,1,2,187,190,
Blaine,Governor,Kimberly Willis,IND,60017,0,0,14,14,
Blaine,Governor,Richard Prawdzienski,IND,60017,0,0,4,4,
Blaine,Lieutenant Governor,Cathy Cummings,DEM,60017,1,1,125,127,
Blaine,Lieutenant Governor,Todd Lamb,REP,60017,1,2,258,261,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60017,2,2,205,209,
Blaine,Superintendent of Public Instruction,Joy Hofmeister,REP,60017,1,1,179,181,
Blaine,Commissioner of Labor,Mike Workman,DEM,60017,0,3,168,171,
Blaine,Commissioner of Labor,Mark Costello,REP,60017,2,0,206,208,
Blaine,U.S. Senate,Matt Silverstein,DEM,60017,0,1,90,91,
Blaine,U.S. Senate,Jim Inhofe,REP,60017,2,2,272,276,
Blaine,U.S. Senate,Aaron Delozier,IND,60017,0,0,6,6,
Blaine,U.S. Senate,Ray Woods,IND,60017,0,0,7,7,
Blaine,U.S. Senate,Joan Farr,IND,60017,0,0,8,8,
Blaine,U.S. Senate,Connie Johnson,DEM,60017,1,1,109,111,
Blaine,U.S. Senate,James Lankford,REP,60017,2,2,252,256,
Blaine,U.S. Senate,Mark Beard,IND,60017,0,0,24,24,
Blaine,U.S. House,Frankie Robbins,DEM,60017,0,1,108,109,03
Blaine,U.S. House,Frank Lucas,REP,60017,2,2,277,281,03
Blaine,State Senate,Kevin Black,DEM,60017,1,2,170,173,26
Blaine,State Senate,Darcy Jech,REP,60017,2,1,210,213,26
Blaine,Governor,Joe Dorman,DEM,60020,5,0,50,55,
Blaine,Governor,Mary Fallin,REP,60020,2,0,126,128,
Blaine,Governor,Kimberly Willis,IND,60020,0,0,2,2,
Blaine,Governor,Richard Prawdzienski,IND,60020,0,0,1,1,
Blaine,Lieutenant Governor,Cathy Cummings,DEM,60020,1,0,26,27,
Blaine,Lieutenant Governor,Todd Lamb,REP,60020,6,0,150,156,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60020,3,0,75,78,
Blaine,Superintendent of Public Instruction,Joy Hofmeister,REP,60020,4,0,103,107,
Blaine,Commissioner of Labor,Mike Workman,DEM,60020,1,0,40,41,
Blaine,Commissioner of Labor,Mark Costello,REP,60020,6,0,128,134,
Blaine,U.S. Senate,Matt Silverstein,DEM,60020,1,0,22,23,
Blaine,U.S. Senate,Jim Inhofe,REP,60020,6,0,154,160,
Blaine,U.S. Senate,Aaron Delozier,IND,60020,0,0,0,0,
Blaine,U.S. Senate,Ray Woods,IND,60020,0,0,0,0,
Blaine,U.S. Senate,Joan Farr,IND,60020,0,0,0,0,
Blaine,U.S. Senate,Connie Johnson,DEM,60020,1,0,23,24,
Blaine,U.S. Senate,James Lankford,REP,60020,6,0,149,155,
Blaine,U.S. Senate,Mark Beard,IND,60020,0,0,5,5,
Blaine,U.S. House,Frankie Robbins,DEM,60020,1,0,24,25,03
Blaine,U.S. House,Frank Lucas,REP,60020,6,0,152,158,03
Blaine,State Senate,Kevin Black,DEM,60020,3,0,38,41,26
Blaine,State Senate,Darcy Jech,REP,60020,4,0,138,142,26
Blaine,Governor,Joe Dorman,DEM,60022,0,2,9,11,
Blaine,Governor,Mary Fallin,REP,60022,0,4,21,25,
Blaine,Governor,Kimberly Willis,IND,60022,0,0,3,3,
Blaine,Governor,Richard Prawdzienski,IND,60022,0,0,1,1,
Blaine,Lieutenant Governor,Cathy Cummings,DEM,60022,0,0,3,3,
Blaine,Lieutenant Governor,Todd Lamb,REP,60022,0,6,31,37,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60022,0,2,10,12,
Blaine,Superintendent of Public Instruction,Joy Hofmeister,REP,60022,0,4,24,28,
Blaine,Commissioner of Labor,Mike Workman,DEM,60022,0,1,10,11,
Blaine,Commissioner of Labor,Mark Costello,REP,60022,0,4,23,27,
Blaine,U.S. Senate,Matt Silverstein,DEM,60022,0,0,1,1,
Blaine,U.S. Senate,Jim Inhofe,REP,60022,0,6,30,36,
Blaine,U.S. Senate,Aaron Delozier,IND,60022,0,0,2,2,
Blaine,U.S. Senate,Ray Woods,IND,60022,0,0,0,0,
Blaine,U.S. Senate,Joan Farr,IND,60022,0,0,0,0,
Blaine,U.S. Senate,Connie Johnson,DEM,60022,0,2,3,5,
Blaine,U.S. Senate,James Lankford,REP,60022,0,4,31,35,
Blaine,U.S. Senate,Mark Beard,IND,60022,0,0,0,0,
Blaine,U.S. House,Frankie Robbins,DEM,60022,0,0,3,3,03
Blaine,U.S. House,Frank Lucas,REP,60022,0,6,30,36,03
Blaine,State Senate,Kevin Black,DEM,60022,0,2,6,8,26
Blaine,State Senate,Darcy Jech,REP,60022,0,4,27,31,26
Bryan,Governor,Joe Dorman,DEM,70003,1,10,199,210,
Bryan,Governor,Mary Fallin,REP,70003,3,17,178,198,
Bryan,Governor,Kimberly Willis,IND,70003,0,0,18,18,
Bryan,Governor,Richard Prawdzienski,IND,70003,0,1,4,5,
Bryan,Lieutenant Governor,Cathy Cummings,DEM,70003,1,10,156,167,
Bryan,Lieutenant Governor,Todd Lamb,REP,70003,3,18,240,261,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70003,1,9,215,225,
Bryan,Superintendent of Public Instruction,Joy Hofmeister,REP,70003,3,19,187,209,
Bryan,Commissioner of Labor,Mike Workman,DEM,70003,1,8,159,168,
Bryan,Commissioner of Labor,Mark Costello,REP,70003,3,20,230,253,
Bryan,U.S. Senate,Matt Silverstein,DEM,70003,0,6,133,139,
Bryan,U.S. Senate,Jim Inhofe,REP,70003,3,20,250,273,
Bryan,U.S. Senate,Aaron Delozier,IND,70003,0,0,3,3,
Bryan,U.S. Senate,Ray Woods,IND,70003,0,0,6,6,
Bryan,U.S. Senate,Joan Farr,IND,70003,0,2,10,12,
Bryan,U.S. Senate,Connie Johnson,DEM,70003,0,9,128,137,
Bryan,U.S. Senate,James Lankford,REP,70003,3,19,243,265,
Bryan,U.S. Senate,Mark Beard,IND,70003,1,0,26,27,
Bryan,U.S. House,Earl Everett,DEM,70003,0,7,113,120,02
Bryan,U.S. House,Markwayne Mullin,REP,70003,2,20,256,278,02
Bryan,U.S. House,Jon Douthitt,IND,70003,1,1,30,32,02
Bryan,State Senate,Joe Hill,DEM,70003,2,12,211,225,6
Bryan,State Senate,Josh Brecheen,REP,70003,2,16,186,204,6
Bryan,State Senate,Vicki Gaylor,IND,70003,0,0,9,9,6
Bryan,Governor,Joe Dorman,DEM,70004,4,25,227,256,
Bryan,Governor,Mary Fallin,REP,70004,5,17,185,207,
Bryan,Governor,Kimberly Willis,IND,70004,0,1,20,21,
Bryan,Governor,Richard Prawdzienski,IND,70004,0,0,9,9,
Bryan,Lieutenant Governor,Cathy Cummings,DEM,70004,5,17,188,210,
Bryan,Lieutenant Governor,Todd Lamb,REP,70004,4,26,250,280,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70004,6,25,236,267,
Bryan,Superintendent of Public Instruction,Joy Hofmeister,REP,70004,3,19,198,220,
Bryan,Commissioner of Labor,Mike Workman,DEM,70004,6,20,206,232,
Bryan,Commissioner of Labor,Mark Costello,REP,70004,3,24,222,249,
Bryan,U.S. Senate,Matt Silverstein,DEM,70004,4,14,128,146,
Bryan,U.S. Senate,Jim Inhofe,REP,70004,5,27,281,313,
Bryan,U.S. Senate,Aaron Delozier,IND,70004,0,1,9,10,
Bryan,U.S. Senate,Ray Woods,IND,70004,0,0,12,12,
Bryan,U.S. Senate,Joan Farr,IND,70004,0,0,6,6,
Bryan,U.S. Senate,Connie Johnson,DEM,70004,3,15,142,160,
Bryan,U.S. Senate,James Lankford,REP,70004,5,27,268,300,
Bryan,U.S. Senate,Mark Beard,IND,70004,1,2,25,28,
Bryan,U.S. House,Earl Everett,DEM,70004,4,13,131,148,02
Bryan,U.S. House,Markwayne Mullin,REP,70004,5,24,280,309,02
Bryan,U.S. House,Jon Douthitt,IND,70004,0,6,25,31,02
Bryan,State Senate,Joe Hill,DEM,70004,6,23,245,274,6
Bryan,State Senate,Josh Brecheen,REP,70004,3,18,186,207,6
Bryan,State Senate,Vicki Gaylor,IND,70004,0,2,10,12,6
Bryan,Governor,Joe Dorman,DEM,70005,8,21,224,253,
Bryan,Governor,Mary Fallin,REP,70005,9,32,209,250,
Bryan,Governor,Kimberly Willis,IND,70005,0,0,13,13,
Bryan,Governor,Richard Prawdzienski,IND,70005,0,0,9,9,
Bryan,Lieutenant Governor,Cathy Cummings,DEM,70005,8,16,175,199,
