county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,total_votes,district
Creek,U.S. Senate,Connie Johnson,DEM,190414,3,1,25,29,
Creek,U.S. Senate,Jim Rogers,DEM,190414,0,2,36,38,
Creek,State House,James Leewright,REP,190414,4,0,110,114,29
Creek,State House,Dani Thompson-Fields,REP,190414,1,4,57,62,29
Creek,Superintendent of Public Instruction,John Cox,DEM,190415,0,0,6,6,
Creek,Superintendent of Public Instruction,Freda Deskin,DEM,190415,0,0,2,2,
Creek,U.S. Senate,Connie Johnson,DEM,190415,0,0,3,3,
Creek,U.S. Senate,Jim Rogers,DEM,190415,0,0,5,5,
Creek,State House,James Leewright,REP,190415,1,0,20,21,29
Creek,State House,Dani Thompson-Fields,REP,190415,1,0,19,20,29
Creek,Superintendent of Public Instruction,John Cox,DEM,190416,0,1,15,16,
Creek,Superintendent of Public Instruction,Freda Deskin,DEM,190416,0,0,14,14,
Creek,U.S. Senate,Connie Johnson,DEM,190416,0,0,14,14,
Creek,U.S. Senate,Jim Rogers,DEM,190416,0,1,15,16,
Creek,Superintendent of Public Instruction,John Cox,DEM,190417,0,5,52,57,
Creek,Superintendent of Public Instruction,Freda Deskin,DEM,190417,0,1,21,22,
Creek,U.S. Senate,Connie Johnson,DEM,190417,0,3,36,39,
Creek,U.S. Senate,Jim Rogers,DEM,190417,0,3,35,38,
Creek,Superintendent of Public Instruction,John Cox,DEM,190418,3,4,71,78,
Creek,Superintendent of Public Instruction,Freda Deskin,DEM,190418,0,9,43,52,
Creek,U.S. Senate,Connie Johnson,DEM,190418,0,12,61,73,
Creek,U.S. Senate,Jim Rogers,DEM,190418,3,1,50,54,
Creek,Superintendent of Public Instruction,John Cox,DEM,190419,0,2,55,57,
Creek,Superintendent of Public Instruction,Freda Deskin,DEM,190419,0,3,22,25,
Creek,U.S. Senate,Connie Johnson,DEM,190419,0,5,44,49,
Creek,U.S. Senate,Jim Rogers,DEM,190419,0,0,32,32,
Creek,Superintendent of Public Instruction,John Cox,DEM,190420,0,0,9,9,
Creek,Superintendent of Public Instruction,Freda Deskin,DEM,190420,0,0,7,7,
Creek,U.S. Senate,Connie Johnson,DEM,190420,0,0,10,10,
Creek,U.S. Senate,Jim Rogers,DEM,190420,0,0,6,6,
Creek,Superintendent of Public Instruction,John Cox,DEM,190421,0,0,19,19,
Creek,Superintendent of Public Instruction,Freda Deskin,DEM,190421,1,0,13,14,
Creek,U.S. Senate,Connie Johnson,DEM,190421,1,0,17,18,
Creek,U.S. Senate,Jim Rogers,DEM,190421,0,0,13,13,
Creek,Superintendent of Public Instruction,John Cox,DEM,190422,0,0,12,12,
Creek,Superintendent of Public Instruction,Freda Deskin,DEM,190422,0,0,6,6,
Creek,U.S. Senate,Connie Johnson,DEM,190422,0,0,6,6,
Creek,U.S. Senate,Jim Rogers,DEM,190422,0,0,12,12,
Creek,State House,James Leewright,REP,190422,8,1,35,44,29
Creek,State House,Dani Thompson-Fields,REP,190422,5,0,26,31,29
Custer,Superintendent of Public Instruction,John Cox,DEM,200001,2,0,9,11,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200001,0,0,4,4,
Custer,U.S. Senate,Connie Johnson,DEM,200001,1,0,1,2,
Custer,U.S. Senate,Jim Rogers,DEM,200001,1,0,12,13,
Custer,Superintendent of Public Instruction,John Cox,DEM,200003,0,3,18,21,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200003,1,0,6,7,
Custer,U.S. Senate,Connie Johnson,DEM,200003,1,1,16,18,
Custer,U.S. Senate,Jim Rogers,DEM,200003,0,2,8,10,
Custer,Superintendent of Public Instruction,John Cox,DEM,200005,4,1,23,28,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200005,2,3,9,14,
Custer,U.S. Senate,Connie Johnson,DEM,200005,4,4,15,23,
Custer,U.S. Senate,Jim Rogers,DEM,200005,2,0,16,18,
Custer,Superintendent of Public Instruction,John Cox,DEM,200007,2,2,2,6,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200007,0,0,0,0,
Custer,U.S. Senate,Connie Johnson,DEM,200007,1,0,1,2,
Custer,U.S. Senate,Jim Rogers,DEM,200007,1,2,1,4,
Custer,Superintendent of Public Instruction,John Cox,DEM,200012,0,0,11,11,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200012,0,0,9,9,
Custer,U.S. Senate,Connie Johnson,DEM,200012,0,0,8,8,
Custer,U.S. Senate,Jim Rogers,DEM,200012,0,0,12,12,
Custer,Superintendent of Public Instruction,John Cox,DEM,200013,0,0,13,13,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200013,0,1,10,11,
Custer,U.S. Senate,Connie Johnson,DEM,200013,0,0,8,8,
Custer,U.S. Senate,Jim Rogers,DEM,200013,0,1,14,15,
Custer,Superintendent of Public Instruction,John Cox,DEM,200018,0,1,26,27,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200018,0,2,18,20,
Custer,U.S. Senate,Connie Johnson,DEM,200018,0,2,26,28,
Custer,U.S. Senate,Jim Rogers,DEM,200018,0,1,18,19,
Custer,Superintendent of Public Instruction,John Cox,DEM,200019,4,0,22,26,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200019,2,0,17,19,
Custer,U.S. Senate,Connie Johnson,DEM,200019,4,0,31,35,
Custer,U.S. Senate,Jim Rogers,DEM,200019,2,0,7,9,
Custer,Superintendent of Public Instruction,John Cox,DEM,200020,0,0,32,32,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200020,0,0,9,9,
Custer,U.S. Senate,Connie Johnson,DEM,200020,0,0,26,26,
Custer,U.S. Senate,Jim Rogers,DEM,200020,0,0,13,13,
Custer,Superintendent of Public Instruction,John Cox,DEM,200021,2,0,19,21,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200021,1,0,14,15,
Custer,U.S. Senate,Connie Johnson,DEM,200021,1,0,27,28,
Custer,U.S. Senate,Jim Rogers,DEM,200021,2,0,6,8,
Custer,Superintendent of Public Instruction,John Cox,DEM,200022,0,0,4,4,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200022,0,0,0,0,
Custer,U.S. Senate,Connie Johnson,DEM,200022,0,0,4,4,
Custer,U.S. Senate,Jim Rogers,DEM,200022,0,0,0,0,
Custer,Superintendent of Public Instruction,John Cox,DEM,200023,0,0,20,20,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200023,1,0,11,12,
Custer,U.S. Senate,Connie Johnson,DEM,200023,1,0,12,13,
Custer,U.S. Senate,Jim Rogers,DEM,200023,0,0,20,20,
Custer,Superintendent of Public Instruction,John Cox,DEM,200026,5,0,10,15,
Custer,Superintendent of Public Instruction,Freda Deskin,DEM,200026,2,0,10,12,
Custer,U.S. Senate,Connie Johnson,DEM,200026,3,0,8,11,
Custer,U.S. Senate,Jim Rogers,DEM,200026,2,0,12,14,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210001,1,0,23,24,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210001,2,0,8,10,
Delaware,U.S. Senate,Connie Johnson,DEM,210001,1,0,19,20,
Delaware,U.S. Senate,Jim Rogers,DEM,210001,2,0,10,12,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210002,1,0,23,24,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210002,0,0,9,9,
Delaware,U.S. Senate,Connie Johnson,DEM,210002,1,0,15,16,
Delaware,U.S. Senate,Jim Rogers,DEM,210002,0,0,16,16,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210003,1,1,20,22,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210003,1,0,11,12,
Delaware,U.S. Senate,Connie Johnson,DEM,210003,1,1,18,20,
Delaware,U.S. Senate,Jim Rogers,DEM,210003,1,0,12,13,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210004,0,0,31,31,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210004,0,0,4,4,
Delaware,U.S. Senate,Connie Johnson,DEM,210004,0,0,20,20,
Delaware,U.S. Senate,Jim Rogers,DEM,210004,0,0,15,15,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210005,1,2,24,27,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210005,0,0,8,8,
Delaware,U.S. Senate,Connie Johnson,DEM,210005,1,0,21,22,
Delaware,U.S. Senate,Jim Rogers,DEM,210005,0,2,9,11,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210006,2,2,17,21,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210006,0,0,3,3,
Delaware,U.S. Senate,Connie Johnson,DEM,210006,0,0,10,10,
Delaware,U.S. Senate,Jim Rogers,DEM,210006,2,2,7,11,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210007,5,0,44,49,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210007,1,0,11,12,
Delaware,U.S. Senate,Connie Johnson,DEM,210007,1,0,38,39,
Delaware,U.S. Senate,Jim Rogers,DEM,210007,5,0,16,21,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210008,1,2,17,20,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210008,0,0,7,7,
Delaware,U.S. Senate,Connie Johnson,DEM,210008,0,1,11,12,
Delaware,U.S. Senate,Jim Rogers,DEM,210008,1,0,11,12,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210009,5,2,54,61,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210009,4,0,12,16,
Delaware,U.S. Senate,Connie Johnson,DEM,210009,7,2,38,47,
Delaware,U.S. Senate,Jim Rogers,DEM,210009,2,0,26,28,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210010,2,1,8,11,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210010,0,1,0,1,
Delaware,U.S. Senate,Connie Johnson,DEM,210010,0,2,2,4,
Delaware,U.S. Senate,Jim Rogers,DEM,210010,2,0,6,8,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210011,0,0,14,14,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210011,0,0,3,3,
Delaware,U.S. Senate,Connie Johnson,DEM,210011,0,0,6,6,
Delaware,U.S. Senate,Jim Rogers,DEM,210011,0,0,10,10,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210012,2,4,54,60,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210012,0,2,7,9,
Delaware,U.S. Senate,Connie Johnson,DEM,210012,0,0,21,21,
Delaware,U.S. Senate,Jim Rogers,DEM,210012,2,5,34,41,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210014,4,35,175,214,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210014,2,0,9,11,
Delaware,U.S. Senate,Connie Johnson,DEM,210014,2,9,60,71,
Delaware,U.S. Senate,Jim Rogers,DEM,210014,4,21,119,144,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210015,2,13,88,103,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210015,1,0,17,18,
Delaware,U.S. Senate,Connie Johnson,DEM,210015,2,8,43,53,
Delaware,U.S. Senate,Jim Rogers,DEM,210015,1,5,55,61,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210016,8,24,118,150,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210016,1,1,16,18,
Delaware,U.S. Senate,Connie Johnson,DEM,210016,1,10,56,67,
Delaware,U.S. Senate,Jim Rogers,DEM,210016,7,13,73,93,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210017,0,20,76,96,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210017,3,0,6,9,
Delaware,U.S. Senate,Connie Johnson,DEM,210017,2,8,27,37,
Delaware,U.S. Senate,Jim Rogers,DEM,210017,1,9,41,51,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210018,0,11,65,76,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210018,0,1,10,11,
Delaware,U.S. Senate,Connie Johnson,DEM,210018,0,4,20,24,
Delaware,U.S. Senate,Jim Rogers,DEM,210018,0,4,51,55,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210019,9,6,151,166,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210019,0,1,13,14,
Delaware,U.S. Senate,Connie Johnson,DEM,210019,5,0,60,65,
Delaware,U.S. Senate,Jim Rogers,DEM,210019,4,6,96,106,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210020,0,0,33,33,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210020,0,0,1,1,
Delaware,U.S. Senate,Connie Johnson,DEM,210020,0,0,10,10,
Delaware,U.S. Senate,Jim Rogers,DEM,210020,0,0,23,23,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210021,1,0,21,22,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210021,0,0,0,0,
Delaware,U.S. Senate,Connie Johnson,DEM,210021,0,0,7,7,
Delaware,U.S. Senate,Jim Rogers,DEM,210021,1,0,14,15,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210022,4,3,135,142,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210022,2,0,10,12,
Delaware,U.S. Senate,Connie Johnson,DEM,210022,2,1,49,52,
Delaware,U.S. Senate,Jim Rogers,DEM,210022,4,2,95,101,
Delaware,Superintendent of Public Instruction,John Cox,DEM,210023,7,1,39,47,
Delaware,Superintendent of Public Instruction,Freda Deskin,DEM,210023,0,0,4,4,
Delaware,U.S. Senate,Connie Johnson,DEM,210023,3,1,8,12,
Delaware,U.S. Senate,Jim Rogers,DEM,210023,4,0,32,36,
Dewey,Superintendent of Public Instruction,John Cox,DEM,220001,0,0,22,22,
Dewey,Superintendent of Public Instruction,Freda Deskin,DEM,220001,2,1,8,11,
Dewey,U.S. Senate,Connie Johnson,DEM,220001,2,1,11,14,
Dewey,U.S. Senate,Jim Rogers,DEM,220001,0,0,19,19,
Dewey,Superintendent of Public Instruction,John Cox,DEM,220002,2,0,7,9,
Dewey,Superintendent of Public Instruction,Freda Deskin,DEM,220002,0,0,2,2,
Dewey,U.S. Senate,Connie Johnson,DEM,220002,2,0,3,5,
Dewey,U.S. Senate,Jim Rogers,DEM,220002,0,0,6,6,
Dewey,Superintendent of Public Instruction,John Cox,DEM,220003,1,0,24,25,
Dewey,Superintendent of Public Instruction,Freda Deskin,DEM,220003,0,0,6,6,
Dewey,U.S. Senate,Connie Johnson,DEM,220003,0,0,9,9,
Dewey,U.S. Senate,Jim Rogers,DEM,220003,1,0,21,22,
Dewey,Superintendent of Public Instruction,John Cox,DEM,220004,0,0,8,8,
Dewey,Superintendent of Public Instruction,Freda Deskin,DEM,220004,0,0,5,5,
Dewey,U.S. Senate,Connie Johnson,DEM,220004,0,0,7,7,
Dewey,U.S. Senate,Jim Rogers,DEM,220004,0,0,7,7,
Dewey,Superintendent of Public Instruction,John Cox,DEM,220005,1,0,18,19,
Dewey,Superintendent of Public Instruction,Freda Deskin,DEM,220005,1,0,8,9,
Dewey,U.S. Senate,Connie Johnson,DEM,220005,2,0,6,8,
Dewey,U.S. Senate,Jim Rogers,DEM,220005,0,0,20,20,
Dewey,Superintendent of Public Instruction,John Cox,DEM,220007,0,0,2,2,
Dewey,Superintendent of Public Instruction,Freda Deskin,DEM,220007,0,0,0,0,
Dewey,U.S. Senate,Connie Johnson,DEM,220007,0,0,1,1,
Dewey,U.S. Senate,Jim Rogers,DEM,220007,0,0,1,1,
Dewey,Superintendent of Public Instruction,John Cox,DEM,220008,4,0,18,22,
Dewey,Superintendent of Public Instruction,Freda Deskin,DEM,220008,1,0,4,5,
Dewey,U.S. Senate,Connie Johnson,DEM,220008,4,0,7,11,
Dewey,U.S. Senate,Jim Rogers,DEM,220008,1,0,15,16,
Dewey,Superintendent of Public Instruction,John Cox,DEM,220009,0,0,8,8,
Dewey,Superintendent of Public Instruction,Freda Deskin,DEM,220009,2,0,3,5,
Dewey,U.S. Senate,Connie Johnson,DEM,220009,2,0,6,8,
Dewey,U.S. Senate,Jim Rogers,DEM,220009,0,0,5,5,
Dewey,Superintendent of Public Instruction,John Cox,DEM,220010,0,0,7,7,
Dewey,Superintendent of Public Instruction,Freda Deskin,DEM,220010,0,0,4,4,
Dewey,U.S. Senate,Connie Johnson,DEM,220010,0,0,5,5,
Dewey,U.S. Senate,Jim Rogers,DEM,220010,0,0,6,6,
Ellis,Superintendent of Public Instruction,John Cox,DEM,230001,0,4,18,22,
Ellis,Superintendent of Public Instruction,Freda Deskin,DEM,230001,0,1,11,12,
Ellis,U.S. Senate,Connie Johnson,DEM,230001,0,2,17,19,
Ellis,U.S. Senate,Jim Rogers,DEM,230001,0,3,12,15,
Ellis,State House,Casey Murdock,REP,230001,2,7,30,39,61
Ellis,State House,Kenny Bob Tapp,REP,230001,7,7,24,38,61
Ellis,Superintendent of Public Instruction,John Cox,DEM,230003,1,0,22,23,
Ellis,Superintendent of Public Instruction,Freda Deskin,DEM,230003,1,0,8,9,
Ellis,U.S. Senate,Connie Johnson,DEM,230003,2,0,18,20,
Ellis,U.S. Senate,Jim Rogers,DEM,230003,0,0,12,12,
Ellis,State House,Casey Murdock,REP,230003,3,1,81,85,61
Ellis,State House,Kenny Bob Tapp,REP,230003,2,0,48,50,61
Ellis,Superintendent of Public Instruction,John Cox,DEM,230004,0,0,3,3,
Ellis,Superintendent of Public Instruction,Freda Deskin,DEM,230004,0,0,2,2,
Ellis,U.S. Senate,Connie Johnson,DEM,230004,0,0,3,3,
Ellis,U.S. Senate,Jim Rogers,DEM,230004,0,0,2,2,
Ellis,State House,Casey Murdock,REP,230004,0,0,11,11,61
Ellis,State House,Kenny Bob Tapp,REP,230004,0,0,12,12,61
Ellis,Superintendent of Public Instruction,John Cox,DEM,230006,0,0,0,0,
Ellis,Superintendent of Public Instruction,Freda Deskin,DEM,230006,4,0,0,4,
Ellis,U.S. Senate,Connie Johnson,DEM,230006,3,0,0,3,
Ellis,U.S. Senate,Jim Rogers,DEM,230006,1,0,0,1,
Ellis,State House,Casey Murdock,REP,230006,1,0,6,7,61
Ellis,State House,Kenny Bob Tapp,REP,230006,0,0,1,1,61
Ellis,Superintendent of Public Instruction,John Cox,DEM,230007,1,1,14,16,
Ellis,Superintendent of Public Instruction,Freda Deskin,DEM,230007,0,0,8,8,
Ellis,U.S. Senate,Connie Johnson,DEM,230007,0,1,9,10,
Ellis,U.S. Senate,Jim Rogers,DEM,230007,1,0,13,14,
Ellis,State House,Casey Murdock,REP,230007,0,3,38,41,61
Ellis,State House,Kenny Bob Tapp,REP,230007,0,1,27,28,61
Ellis,Superintendent of Public Instruction,John Cox,DEM,230008,0,0,8,8,
Ellis,Superintendent of Public Instruction,Freda Deskin,DEM,230008,0,0,3,3,
Ellis,U.S. Senate,Connie Johnson,DEM,230008,0,0,6,6,
Ellis,U.S. Senate,Jim Rogers,DEM,230008,0,0,3,3,
Ellis,State House,Casey Murdock,REP,230008,1,0,27,28,61
Ellis,State House,Kenny Bob Tapp,REP,230008,0,0,14,14,61
Ellis,Superintendent of Public Instruction,John Cox,DEM,230009,0,0,5,5,
Ellis,Superintendent of Public Instruction,Freda Deskin,DEM,230009,0,0,4,4,
Ellis,U.S. Senate,Connie Johnson,DEM,230009,0,0,6,6,
Ellis,U.S. Senate,Jim Rogers,DEM,230009,0,0,3,3,
Ellis,State House,Casey Murdock,REP,230009,0,0,6,6,61
Ellis,State House,Kenny Bob Tapp,REP,230009,0,1,6,7,61
Garfield,Superintendent of Public Instruction,John Cox,DEM,240101,0,0,6,6,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240101,0,0,2,2,
Garfield,U.S. Senate,Connie Johnson,DEM,240101,0,0,5,5,
Garfield,U.S. Senate,Jim Rogers,DEM,240101,0,0,3,3,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240102,1,0,6,7,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240102,1,0,9,10,
Garfield,U.S. Senate,Connie Johnson,DEM,240102,0,0,15,15,
Garfield,U.S. Senate,Jim Rogers,DEM,240102,2,0,0,2,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240103,3,0,10,13,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240103,1,1,9,11,
Garfield,U.S. Senate,Connie Johnson,DEM,240103,2,0,14,16,
Garfield,U.S. Senate,Jim Rogers,DEM,240103,2,0,5,7,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240104,1,0,12,13,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240104,2,1,14,17,
Garfield,U.S. Senate,Connie Johnson,DEM,240104,3,1,15,19,
Garfield,U.S. Senate,Jim Rogers,DEM,240104,0,0,11,11,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240105,0,0,7,7,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240105,1,1,7,9,
Garfield,U.S. Senate,Connie Johnson,DEM,240105,1,1,9,11,
Garfield,U.S. Senate,Jim Rogers,DEM,240105,0,0,4,4,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240106,0,0,14,14,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240106,0,0,1,1,
Garfield,U.S. Senate,Connie Johnson,DEM,240106,0,0,7,7,
Garfield,U.S. Senate,Jim Rogers,DEM,240106,0,0,8,8,
Garfield,State House,John Pfeiffer,REP,240106,0,0,51,51,38
Garfield,State House,Harold Levalley,REP,240106,0,0,27,27,38
Garfield,Superintendent of Public Instruction,John Cox,DEM,240107,0,0,1,1,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240107,0,0,0,0,
Garfield,U.S. Senate,Connie Johnson,DEM,240107,0,0,1,1,
Garfield,U.S. Senate,Jim Rogers,DEM,240107,0,0,0,0,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240108,0,1,2,3,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240108,0,0,0,0,
Garfield,U.S. Senate,Connie Johnson,DEM,240108,0,1,2,3,
Garfield,U.S. Senate,Jim Rogers,DEM,240108,0,0,0,0,
Garfield,State House,John Pfeiffer,REP,240108,0,1,17,18,38
Garfield,State House,Harold Levalley,REP,240108,0,0,0,0,38
Garfield,Superintendent of Public Instruction,John Cox,DEM,240109,1,0,12,13,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240109,1,2,11,14,
Garfield,U.S. Senate,Connie Johnson,DEM,240109,2,2,13,17,
Garfield,U.S. Senate,Jim Rogers,DEM,240109,0,0,9,9,
Garfield,State House,John Pfeiffer,REP,240109,1,2,40,43,38
Garfield,State House,Harold Levalley,REP,240109,0,0,18,18,38
Garfield,Superintendent of Public Instruction,John Cox,DEM,240110,0,0,8,8,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240110,1,0,12,13,
Garfield,U.S. Senate,Connie Johnson,DEM,240110,1,0,10,11,
Garfield,U.S. Senate,Jim Rogers,DEM,240110,0,0,10,10,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240201,1,2,15,18,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240201,1,3,15,19,
Garfield,U.S. Senate,Connie Johnson,DEM,240201,1,6,21,28,
Garfield,U.S. Senate,Jim Rogers,DEM,240201,1,0,8,9,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240202,5,3,21,29,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240202,5,2,22,29,
Garfield,U.S. Senate,Connie Johnson,DEM,240202,6,4,27,37,
Garfield,U.S. Senate,Jim Rogers,DEM,240202,4,1,15,20,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240203,4,0,7,11,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240203,0,0,7,7,
Garfield,U.S. Senate,Connie Johnson,DEM,240203,2,1,14,17,
Garfield,U.S. Senate,Jim Rogers,DEM,240203,2,0,1,3,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240204,0,1,23,24,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240204,0,2,15,17,
Garfield,U.S. Senate,Connie Johnson,DEM,240204,0,2,28,30,
Garfield,U.S. Senate,Jim Rogers,DEM,240204,0,1,10,11,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240206,0,0,5,5,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240206,0,0,14,14,
Garfield,U.S. Senate,Connie Johnson,DEM,240206,0,0,11,11,
Garfield,U.S. Senate,Jim Rogers,DEM,240206,0,0,8,8,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240207,0,0,7,7,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240207,0,1,8,9,
Garfield,U.S. Senate,Connie Johnson,DEM,240207,0,0,10,10,
Garfield,U.S. Senate,Jim Rogers,DEM,240207,0,1,5,6,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240208,0,0,7,7,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240208,0,0,8,8,
Garfield,U.S. Senate,Connie Johnson,DEM,240208,0,0,10,10,
Garfield,U.S. Senate,Jim Rogers,DEM,240208,0,0,4,4,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240210,0,0,50,50,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240210,0,0,26,26,
Garfield,U.S. Senate,Connie Johnson,DEM,240210,0,0,34,34,
Garfield,U.S. Senate,Jim Rogers,DEM,240210,0,0,41,41,
Garfield,State House,John Pfeiffer,REP,240210,0,0,89,89,38
Garfield,State House,Harold Levalley,REP,240210,2,0,48,50,38
Garfield,Superintendent of Public Instruction,John Cox,DEM,240211,0,3,48,51,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240211,0,0,24,24,
Garfield,U.S. Senate,Connie Johnson,DEM,240211,0,0,39,39,
Garfield,U.S. Senate,Jim Rogers,DEM,240211,0,2,34,36,
Garfield,State House,John Pfeiffer,REP,240211,4,0,141,145,38
Garfield,State House,Harold Levalley,REP,240211,0,0,57,57,38
Garfield,Superintendent of Public Instruction,John Cox,DEM,240212,2,2,15,19,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240212,1,0,3,4,
Garfield,U.S. Senate,Connie Johnson,DEM,240212,1,1,6,8,
Garfield,U.S. Senate,Jim Rogers,DEM,240212,2,1,12,15,
Garfield,State House,John Pfeiffer,REP,240212,0,0,41,41,38
Garfield,State House,Harold Levalley,REP,240212,2,0,37,39,38
Garfield,Superintendent of Public Instruction,John Cox,DEM,240301,0,1,9,10,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240301,0,2,7,9,
Garfield,U.S. Senate,Connie Johnson,DEM,240301,0,3,7,10,
Garfield,U.S. Senate,Jim Rogers,DEM,240301,0,0,9,9,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240302,0,0,20,20,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240302,1,0,14,15,
Garfield,U.S. Senate,Connie Johnson,DEM,240302,1,0,22,23,
Garfield,U.S. Senate,Jim Rogers,DEM,240302,0,0,12,12,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240304,0,1,18,19,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240304,2,0,11,13,
Garfield,U.S. Senate,Connie Johnson,DEM,240304,0,1,22,23,
Garfield,U.S. Senate,Jim Rogers,DEM,240304,2,0,8,10,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240305,1,5,28,34,
Garfield,Superintendent of Public Instruction,Freda Deskin,DEM,240305,1,1,10,12,
Garfield,U.S. Senate,Connie Johnson,DEM,240305,2,4,24,30,
Garfield,U.S. Senate,Jim Rogers,DEM,240305,0,2,9,11,
Garfield,Superintendent of Public Instruction,John Cox,DEM,240306,3,0,5,8,
