county,office,candidate,party,absentee,early_votes,election_day,votes,district
Cleveland,State Auditor,Cindy Byrd,REP,4681,6475,46938,58094,
Cleveland,Attorney General,Mike Hunter,REP,3916,5418,41969,51303,
Cleveland,Attorney General,Mark Myles,DEM,3615,5101,31049,39765,
Cleveland,State Treasurer,Randy Mcdaniel,REP,4112,5668,42982,52762,
Cleveland,State Treasurer,Charles De Coune,IND,2558,3731,23861,30150,
Cleveland,Superintendent of Public Instruction,Joy Hofmeister,REP,3990,5571,39893,49454,
Cleveland,Superintendent of Public Instruction,John Cox,DEM,3091,4379,27089,34559,
Cleveland,Superintendent of Public Instruction,Larry Huff,IND,450,574,6167,7191,
Cleveland,Commissioner of Labor,Leslie Osborn,REP,4014,5486,41007,50507,
Cleveland,Commissioner of Labor,Fred Dorrell,DEM,3212,4617,27277,35106,
Cleveland,Commissioner of Labor,Brandt Dismukes,IND,263,346,4102,4711,
Cleveland,Insurance Commissioner,Glen Mulready,REP,3737,5178,39923,48838,
Cleveland,Insurance Commissioner,Kimberly Fobbs,DEM,3711,5261,32335,41307,
Cleveland,Corporation Commissioner,Bob Anthony,REP,3775,5182,38521,47478,
Cleveland,Corporation Commissioner,Ashley Nicole Mccray,DEM,3377,4867,29442,37686,
Cleveland,Corporation Commissioner,Jackie Short,IND,359,444,4725,5528,
Cleveland,U.S. House,Tom Cole,REP,3914,5295,41066,50275,4
Cleveland,U.S. House,Mary Brannon,DEM,3450,5003,29256,37709,4
Cleveland,U.S. House,Ruby Peters,IND,220,260,3102,3582,4
Cleveland,State Senate,Becki Maldonado,REP,547,763,7847,9157,16
Cleveland,State Senate,Mary Boren,DEM,1117,1821,12589,15527,16
Cleveland,State Senate,Darrell Weaver,REP,1433,2247,13893,17573,24
Cleveland,State Senate,RenÉE Jerden,DEM,1031,1330,7736,10097,24
Cleveland,State House,Sherrie Conley,REP,150,145,3074,3369,20
Cleveland,State House,Steve Jarman,DEM,93,73,1230,1396,20
Cleveland,State House,Marc Etters,REP,433,692,4697,5822,45
Cleveland,State House,Merleyn Bell,DEM,721,1313,5810,7844,45
Cleveland,State House,Tom Hackelman,IND,53,109,830,992,45
Cleveland,State House,Bryan Vinyard,REP,629,683,6299,7611,46
Cleveland,State House,Jacob Rosecrants,DEM,881,1107,6606,8594,46
Cleveland,State House,Mark Mcbride,REP,661,833,6072,7566,53
Cleveland,State House,Leslie Bonebreak,DEM,586,643,4401,5630,53
Cleveland,State House,Kevin West,REP,418,486,4811,5715,54
Cleveland,State House,Katelyn Dockery,DEM,324,381,3164,3869,54
Cleveland,State House,Jon Echols,REP,78,139,871,1088,90
Cleveland,State House,Lavelle Compton,DEM,36,69,273,378,90
Cleveland,State House,Chris Kannady,REP,768,1477,6835,9080,91
Cleveland,State House,Amanda Jeffers,DEM,489,863,4069,5421,91
Coal,Governor,Chris Powell,LIB,0,7,53,60,
Coal,Governor,Kevin Stitt,REP,21,172,934,1127,
Coal,Governor,Drew Edmondson,DEM,25,85,549,659,
Coal,Lieutenant Governor,Matt Pinnell,REP,27,186,1029,1242,
Coal,Lieutenant Governor,Anastasia Pittman,DEM,18,61,431,510,
Coal,Lieutenant Governor,Ivan Holmes,IND,1,11,52,64,
Coal,State Auditor,John Yeutter,LIB,2,19,132,153,
Coal,State Auditor,Cindy Byrd,REP,34,237,1336,1607,
Coal,Attorney General,Mike Hunter,REP,25,185,1053,1263,
Coal,Attorney General,Mark Myles,DEM,21,73,455,549,
Coal,State Treasurer,Randy Mcdaniel,REP,30,210,1185,1425,
Coal,State Treasurer,Charles De Coune,IND,5,41,255,301,
Coal,Superintendent of Public Instruction,Joy Hofmeister,REP,22,166,933,1121,
Coal,Superintendent of Public Instruction,John Cox,DEM,24,81,474,579,
Coal,Superintendent of Public Instruction,Larry Huff,IND,0,12,105,117,
Coal,Commissioner of Labor,Leslie Osborn,REP,25,184,994,1203,
Coal,Commissioner of Labor,Fred Dorrell,DEM,20,65,446,531,
Coal,Commissioner of Labor,Brandt Dismukes,IND,0,8,60,68,
Coal,Insurance Commissioner,Glen Mulready,REP,25,182,978,1185,
Coal,Insurance Commissioner,Kimberly Fobbs,DEM,20,68,515,603,
Coal,Corporation Commissioner,Bob Anthony,REP,24,185,958,1167,
Coal,Corporation Commissioner,Ashley Nicole Mccray,DEM,21,59,455,535,
Coal,Corporation Commissioner,Jackie Short,IND,0,9,87,96,
Coal,U.S. House,Richard Castaldo,LIB,0,6,28,34,2
Coal,U.S. House,Markwayne Mullin,REP,27,189,1026,1242,2
Coal,U.S. House,Jason Nichols,DEM,18,58,418,494,2
Coal,U.S. House,John Foreman,IND,0,7,53,60,2
Coal,State Senate,David Bullard,REP,25,181,978,1184,6
Coal,State Senate,Arnold Bourne,DEM,21,77,530,628,6
Coal,State House,David Smith,REP,22,148,819,989,18
Coal,State House,Donnie Condit,DEM,24,114,696,834,18
Comanche,Governor,Chris Powell,LIB,39,92,896,1027,
Comanche,Governor,Kevin Stitt,REP,628,1612,10940,13180,
Comanche,Governor,Drew Edmondson,DEM,733,1706,9897,12336,
Comanche,Lieutenant Governor,Matt Pinnell,REP,742,1838,12092,14672,
Comanche,Lieutenant Governor,Anastasia Pittman,DEM,593,1461,8526,10580,
Comanche,Lieutenant Governor,Ivan Holmes,IND,43,101,967,1111,
Comanche,State Auditor,John Yeutter,LIB,355,914,5769,7038,
Comanche,State Auditor,Cindy Byrd,REP,881,2144,14185,17210,
Comanche,Attorney General,Mike Hunter,REP,750,1882,12673,15305,
Comanche,Attorney General,Mark Myles,DEM,624,1495,8805,10924,
Comanche,State Treasurer,Randy Mcdaniel,REP,823,2013,13476,16312,
Comanche,State Treasurer,Charles De Coune,IND,425,1046,6425,7896,
Comanche,Superintendent of Public Instruction,Joy Hofmeister,REP,729,1763,11334,13826,
Comanche,Superintendent of Public Instruction,John Cox,DEM,585,1415,8426,10426,
Comanche,Superintendent of Public Instruction,Larry Huff,IND,66,220,1813,2099,
Comanche,Commissioner of Labor,Leslie Osborn,REP,732,1782,11692,14206,
Comanche,Commissioner of Labor,Fred Dorrell,DEM,570,1416,8282,10268,
Comanche,Commissioner of Labor,Brandt Dismukes,IND,64,160,1409,1633,
Comanche,Insurance Commissioner,Glen Mulready,REP,721,1795,12009,14525,
Comanche,Insurance Commissioner,Kimberly Fobbs,DEM,645,1568,9356,11569,
Comanche,Corporation Commissioner,Bob Anthony,REP,748,1784,11743,14275,
Comanche,Corporation Commissioner,Ashley Nicole Mccray,DEM,560,1436,8398,10394,
Comanche,Corporation Commissioner,Jackie Short,IND,69,160,1298,1527,
Comanche,U.S. House,Tom Cole,REP,806,1956,13012,15774,4
Comanche,U.S. House,Mary Brannon,DEM,538,1274,7323,9135,4
Comanche,U.S. House,Ruby Peters,IND,50,176,1350,1576,4
Comanche,State Senate,John Michael Montgomery,REP,497,825,7117,8439,32
Comanche,State Senate,Jacobi Crowley,DEM,413,844,5610,6867,32
Comanche,State House,Daniel Pae,REP,258,487,3377,4122,62
Comanche,State House,Larry Bush,DEM,222,550,3308,4080,62
Comanche,State House,Trey Caldwell,REP,255,387,4459,5101,63
Comanche,State House,Joan Gabelmann,DEM,109,251,1878,2238,63
Comanche,State House,Rande Worthen,REP,207,521,2751,3479,64
Comanche,State House,Ashley Mccarter,DEM,188,444,2443,3075,64
Comanche,State House,David Pilon,IND,8,23,280,311,64
Comanche,State House,Toni Hasenbeck,REP,79,452,1891,2422,65
Comanche,State House,Brandon Thompson,DEM,61,286,1251,1598,65
Cotton,Governor,Chris Powell,LIB,2,16,77,95,
Cotton,Governor,Kevin Stitt,REP,45,194,1073,1312,
Cotton,Governor,Drew Edmondson,DEM,31,65,502,598,
Cotton,Lieutenant Governor,Matt Pinnell,REP,50,209,1193,1452,
Cotton,Lieutenant Governor,Anastasia Pittman,DEM,25,50,389,464,
Cotton,Lieutenant Governor,Ivan Holmes,IND,2,11,56,69,
Cotton,State Auditor,John Yeutter,LIB,14,31,257,302,
Cotton,State Auditor,Cindy Byrd,REP,56,228,1301,1585,
Cotton,Attorney General,Mike Hunter,REP,50,217,1241,1508,
Cotton,Attorney General,Mark Myles,DEM,25,52,393,470,
Cotton,State Treasurer,Randy Mcdaniel,REP,55,225,1296,1576,
Cotton,State Treasurer,Charles De Coune,IND,14,32,262,308,
Cotton,Superintendent of Public Instruction,Joy Hofmeister,REP,45,200,1106,1351,
Cotton,Superintendent of Public Instruction,John Cox,DEM,29,50,387,466,
Cotton,Superintendent of Public Instruction,Larry Huff,IND,3,22,141,166,
Cotton,Commissioner of Labor,Leslie Osborn,REP,49,206,1134,1389,
Cotton,Commissioner of Labor,Fred Dorrell,DEM,24,49,392,465,
Cotton,Commissioner of Labor,Brandt Dismukes,IND,1,15,98,114,
Cotton,Insurance Commissioner,Glen Mulready,REP,48,211,1186,1445,
Cotton,Insurance Commissioner,Kimberly Fobbs,DEM,26,59,435,520,
Cotton,Corporation Commissioner,Bob Anthony,REP,48,208,1179,1435,
Cotton,Corporation Commissioner,Ashley Nicole Mccray,DEM,23,48,360,431,
Cotton,Corporation Commissioner,Jackie Short,IND,5,16,86,107,
Cotton,U.S. House,Tom Cole,REP,54,225,1261,1540,4
Cotton,U.S. House,Mary Brannon,DEM,21,38,319,378,4
Cotton,U.S. House,Ruby Peters,IND,2,12,62,76,4
Cotton,State House,Toni Hasenbeck,REP,39,151,941,1131,65
Cotton,State House,Brandon Thompson,DEM,38,121,700,859,65
Craig,Governor,Chris Powell,LIB,1,7,156,164,
Craig,Governor,Kevin Stitt,REP,62,245,2556,2863,
Craig,Governor,Drew Edmondson,DEM,71,148,1494,1713,
Craig,Lieutenant Governor,Matt Pinnell,REP,78,271,2871,3220,
Craig,Lieutenant Governor,Anastasia Pittman,DEM,54,116,1189,1359,
Craig,Lieutenant Governor,Ivan Holmes,IND,1,7,129,137,
Craig,State Auditor,John Yeutter,LIB,34,70,835,939,
Craig,State Auditor,Cindy Byrd,REP,86,309,3162,3557,
Craig,Attorney General,Mike Hunter,REP,78,270,2882,3230,
Craig,Attorney General,Mark Myles,DEM,53,124,1283,1460,
Craig,State Treasurer,Randy Mcdaniel,REP,90,295,3220,3605,
Craig,State Treasurer,Charles De Coune,IND,32,81,770,883,
Craig,Superintendent of Public Instruction,Joy Hofmeister,REP,70,230,2452,2752,
Craig,Superintendent of Public Instruction,John Cox,DEM,54,142,1439,1635,
Craig,Superintendent of Public Instruction,Larry Huff,IND,7,21,306,334,
Craig,Commissioner of Labor,Leslie Osborn,REP,75,251,2686,3012,
Craig,Commissioner of Labor,Fred Dorrell,DEM,51,129,1276,1456,
Craig,Commissioner of Labor,Brandt Dismukes,IND,4,11,187,202,
Craig,Insurance Commissioner,Glen Mulready,REP,74,253,2780,3107,
Craig,Insurance Commissioner,Kimberly Fobbs,DEM,57,137,1364,1558,
Craig,Corporation Commissioner,Bob Anthony,REP,73,252,2691,3016,
Craig,Corporation Commissioner,Ashley Nicole Mccray,DEM,51,126,1230,1407,
Craig,Corporation Commissioner,Jackie Short,IND,7,16,233,256,
Craig,U.S. House,Richard Castaldo,LIB,1,1,58,60,2
Craig,U.S. House,Markwayne Mullin,REP,84,275,2922,3281,2
Craig,U.S. House,Jason Nichols,DEM,45,116,1111,1272,2
Craig,U.S. House,John Foreman,IND,2,7,116,125,2
Craig,State House,Rusty Cornwell,REP,70,235,2663,2968,6
Craig,State House,John Myers,DEM,63,164,1545,1772,6
Creek,Governor,Chris Powell,LIB,20,36,719,775,
Creek,Governor,Kevin Stitt,REP,508,1537,12825,14870,
Creek,Governor,Drew Edmondson,DEM,286,830,5932,7048,
Creek,Lieutenant Governor,Matt Pinnell,REP,522,1688,14008,16218,
Creek,Lieutenant Governor,Anastasia Pittman,DEM,259,664,4680,5603,
Creek,Lieutenant Governor,Ivan Holmes,IND,22,43,680,745,
Creek,State Auditor,John Yeutter,LIB,149,392,3519,4060,
Creek,State Auditor,Cindy Byrd,REP,579,1809,14782,17170,
Creek,Attorney General,Mike Hunter,REP,538,1690,14354,16582,
Creek,Attorney General,Mark Myles,DEM,268,687,4919,5874,
Creek,State Treasurer,Randy Mcdaniel,REP,547,1749,14529,16825,
Creek,State Treasurer,Charles De Coune,IND,182,468,3716,4366,
Creek,Superintendent of Public Instruction,Joy Hofmeister,REP,509,1561,12711,14781,
Creek,Superintendent of Public Instruction,John Cox,DEM,246,677,4943,5866,
Creek,Superintendent of Public Instruction,Larry Huff,IND,50,152,1671,1873,
Creek,Commissioner of Labor,Leslie Osborn,REP,521,1610,13322,15453,
Creek,Commissioner of Labor,Fred Dorrell,DEM,247,689,4809,5745,
Creek,Commissioner of Labor,Brandt Dismukes,IND,32,69,983,1084,
Creek,Insurance Commissioner,Glen Mulready,REP,523,1659,13865,16047,
Creek,Insurance Commissioner,Kimberly Fobbs,DEM,276,718,5302,6296,
Creek,Corporation Commissioner,Bob Anthony,REP,502,1670,13364,15536,
Creek,Corporation Commissioner,Ashley Nicole Mccray,DEM,256,640,4738,5634,
Creek,Corporation Commissioner,Jackie Short,IND,39,81,1150,1270,
Creek,U.S. House,Kevin Hern,REP,45,202,1640,1887,1
Creek,U.S. House,Tim Gilpin,DEM,7,76,472,555,1
Creek,U.S. House,Frank Lucas,REP,497,1501,12646,14644,3
Creek,U.S. House,Frankie Robbins,DEM,253,612,4523,5388,3
Creek,State Senate,James Leewright,REP,549,1735,14566,16850,12
Creek,State Senate,Rick Parris,DEM,253,655,4729,5637,12
Creek,State House,Kyle Hilbert,REP,254,666,7100,8020,29
Creek,State House,Jesse Goodwin,DEM,95,242,2228,2565,29
Creek,State House,Ty Burns,REP,53,67,1462,1582,35
Creek,State House,Jasha Lyons Echo-Hawk,DEM,27,10,527,564,35
Creek,State House,J. Lee Miller Jr.,LIB,0,2,18,20,68
Creek,State House,Lonnie Sims,REP,6,12,301,319,68
Creek,State House,Michael Ross,DEM,17,11,101,129,68
Creek,State House,Heather Chenoweth,IND,3,0,44,47,68
Custer,Governor,Chris Powell,LIB,8,15,311,334,
Custer,Governor,Kevin Stitt,REP,200,444,4595,5239,
Custer,Governor,Drew Edmondson,DEM,111,237,2367,2715,
Custer,Lieutenant Governor,Matt Pinnell,REP,221,483,5186,5890,
Custer,Lieutenant Governor,Anastasia Pittman,DEM,87,190,1811,2088,
Custer,Lieutenant Governor,Ivan Holmes,IND,9,18,233,260,
Custer,State Auditor,John Yeutter,LIB,48,116,1226,1390,
Custer,State Auditor,Cindy Byrd,REP,246,544,5781,6571,
Custer,Attorney General,Mike Hunter,REP,223,489,5352,6064,
Custer,Attorney General,Mark Myles,DEM,93,206,1852,2151,
Custer,State Treasurer,Randy Mcdaniel,REP,234,524,5644,6402,
Custer,State Treasurer,Charles De Coune,IND,61,139,1336,1536,
Custer,Superintendent of Public Instruction,Joy Hofmeister,REP,203,478,4893,5574,
Custer,Superintendent of Public Instruction,John Cox,DEM,89,168,1701,1958,
Custer,Superintendent of Public Instruction,Larry Huff,IND,25,48,630,703,
Custer,Commissioner of Labor,Leslie Osborn,REP,223,492,5180,5895,
Custer,Commissioner of Labor,Fred Dorrell,DEM,85,172,1638,1895,
Custer,Commissioner of Labor,Brandt Dismukes,IND,10,26,346,382,
Custer,Insurance Commissioner,Glen Mulready,REP,214,490,5116,5820,
Custer,Insurance Commissioner,Kimberly Fobbs,DEM,100,199,2021,2320,
Custer,Corporation Commissioner,Bob Anthony,REP,206,470,4935,5611,
Custer,Corporation Commissioner,Ashley Nicole Mccray,DEM,92,192,1806,2090,
Custer,Corporation Commissioner,Jackie Short,IND,19,32,445,496,
Custer,U.S. House,Frank Lucas,REP,240,533,5586,6359,3
Custer,U.S. House,Frankie Robbins,DEM,77,166,1659,1902,3
Custer,State Senate,Brent Howard,REP,108,312,2996,3416,38
Custer,State Senate,Jeff Berrong,DEM,132,233,2374,2739,38
Delaware,Governor,Chris Powell,LIB,23,16,405,444,
Delaware,Governor,Kevin Stitt,REP,465,714,7364,8543,
Delaware,Governor,Drew Edmondson,DEM,273,411,3430,4114,
Delaware,Lieutenant Governor,Matt Pinnell,REP,501,772,8104,9377,
Delaware,Lieutenant Governor,Anastasia Pittman,DEM,227,344,2667,3238,
Delaware,Lieutenant Governor,Ivan Holmes,IND,32,17,332,381,
Delaware,State Auditor,John Yeutter,LIB,138,198,1891,2227,
Delaware,State Auditor,Cindy Byrd,REP,550,834,8512,9896,
Delaware,Attorney General,Mike Hunter,REP,510,771,8212,9493,
Delaware,Attorney General,Mark Myles,DEM,243,358,2849,3450,
Delaware,State Treasurer,Randy Mcdaniel,REP,523,815,8448,9786,
Delaware,State Treasurer,Charles De Coune,IND,167,219,1954,2340,
Delaware,Superintendent of Public Instruction,Joy Hofmeister,REP,451,675,6816,7942,
Delaware,Superintendent of Public Instruction,John Cox,DEM,251,417,3575,4243,
Delaware,Superintendent of Public Instruction,Larry Huff,IND,64,46,726,836,
Delaware,Commissioner of Labor,Leslie Osborn,REP,499,751,7646,8896,
Delaware,Commissioner of Labor,Fred Dorrell,DEM,225,342,2882,3449,
Delaware,Commissioner of Labor,Brandt Dismukes,IND,29,25,442,496,
Delaware,Insurance Commissioner,Glen Mulready,REP,484,757,7887,9128,
Delaware,Insurance Commissioner,Kimberly Fobbs,DEM,261,371,3107,3739,
Delaware,Corporation Commissioner,Bob Anthony,REP,477,752,7649,8878,
Delaware,Corporation Commissioner,Ashley Nicole Mccray,DEM,227,348,2787,3362,
Delaware,Corporation Commissioner,Jackie Short,IND,44,31,581,656,
Delaware,U.S. House,Richard Castaldo,LIB,19,15,274,308,2
Delaware,U.S. House,Markwayne Mullin,REP,501,739,7790,9030,2
Delaware,U.S. House,Jason Nichols,DEM,223,361,2796,3380,2
Delaware,U.S. House,John Foreman,IND,27,21,308,356,2
Delaware,State House,Josh West,REP,360,568,5203,6131,5
Delaware,State House,Ed Trumbull,DEM,166,335,2278,2779,5
Delaware,State House,William Leonard,REP,56,64,1019,1139,7
Delaware,State House,Ben Loring,DEM,41,37,557,635,7
Delaware,State House,David Hardin,REP,74,88,1254,1416,86
Delaware,State House,Rhonda Cox,DEM,68,43,829,940,86
Dewey,Governor,Chris Powell,LIB,0,1,48,49,
Dewey,Governor,Kevin Stitt,REP,55,79,1270,1404,
Dewey,Governor,Drew Edmondson,DEM,19,14,282,315,
Dewey,Lieutenant Governor,Matt Pinnell,REP,61,86,1350,1497,
Dewey,Lieutenant Governor,Anastasia Pittman,DEM,10,7,204,221,
Dewey,Lieutenant Governor,Ivan Holmes,IND,4,1,30,35,
Dewey,State Auditor,John Yeutter,LIB,3,6,169,178,
Dewey,State Auditor,Cindy Byrd,REP,64,86,1374,1524,
Dewey,Attorney General,Mike Hunter,REP,58,86,1335,1479,
Dewey,Attorney General,Mark Myles,DEM,17,8,243,268,
Dewey,State Treasurer,Randy Mcdaniel,REP,61,82,1401,1544,
Dewey,State Treasurer,Charles De Coune,IND,9,12,133,154,
Dewey,Superintendent of Public Instruction,Joy Hofmeister,REP,50,72,1131,1253,
Dewey,Superintendent of Public Instruction,John Cox,DEM,22,16,343,381,
Dewey,Superintendent of Public Instruction,Larry Huff,IND,3,6,107,116,
Dewey,Commissioner of Labor,Leslie Osborn,REP,59,79,1283,1421,
Dewey,Commissioner of Labor,Fred Dorrell,DEM,15,13,232,260,
Dewey,Commissioner of Labor,Brandt Dismukes,IND,1,1,54,56,
Dewey,Insurance Commissioner,Glen Mulready,REP,60,80,1310,1450,
Dewey,Insurance Commissioner,Kimberly Fobbs,DEM,14,13,255,282,
Dewey,Corporation Commissioner,Bob Anthony,REP,60,77,1273,1410,
Dewey,Corporation Commissioner,Ashley Nicole Mccray,DEM,15,12,223,250,
Dewey,Corporation Commissioner,Jackie Short,IND,0,4,86,90,
Dewey,U.S. House,Frank Lucas,REP,66,84,1407,1557,3
Dewey,U.S. House,Frankie Robbins,DEM,9,9,184,202,3
Ellis,Governor,Chris Powell,LIB,1,11,43,55,
Ellis,Governor,Kevin Stitt,REP,58,110,1018,1186,
Ellis,Governor,Drew Edmondson,DEM,26,23,187,236,
Ellis,Lieutenant Governor,Matt Pinnell,REP,62,116,1065,1243,
Ellis,Lieutenant Governor,Anastasia Pittman,DEM,22,24,145,191,
Ellis,Lieutenant Governor,Ivan Holmes,IND,0,1,28,29,
Ellis,State Auditor,John Yeutter,LIB,10,18,127,155,
Ellis,State Auditor,Cindy Byrd,REP,71,119,1087,1277,
Ellis,Attorney General,Mike Hunter,REP,63,116,1078,1257,
Ellis,Attorney General,Mark Myles,DEM,20,24,159,203,
Ellis,State Treasurer,Randy Mcdaniel,REP,70,121,1100,1291,
Ellis,State Treasurer,Charles De Coune,IND,11,13,118,142,
Ellis,Superintendent of Public Instruction,Joy Hofmeister,REP,59,97,954,1110,
Ellis,Superintendent of Public Instruction,John Cox,DEM,21,31,177,229,
Ellis,Superintendent of Public Instruction,Larry Huff,IND,4,13,110,127,
Ellis,Commissioner of Labor,Leslie Osborn,REP,67,109,1058,1234,
Ellis,Commissioner of Labor,Fred Dorrell,DEM,15,17,128,160,
Ellis,Commissioner of Labor,Brandt Dismukes,IND,3,9,46,58,
Ellis,Insurance Commissioner,Glen Mulready,REP,64,111,1051,1226,
Ellis,Insurance Commissioner,Kimberly Fobbs,DEM,20,25,171,216,
Ellis,Corporation Commissioner,Bob Anthony,REP,64,109,977,1150,
Ellis,Corporation Commissioner,Ashley Nicole Mccray,DEM,18,23,181,222,
Ellis,Corporation Commissioner,Jackie Short,IND,2,7,75,84,
Ellis,U.S. House,Frank Lucas,REP,68,122,1105,1295,3
Ellis,U.S. House,Frankie Robbins,DEM,17,20,143,180,3
Ellis,State House,Kenton Patzkowsky,REP,54,101,952,1107,61
Ellis,State House,Ashley Lehnert,DEM,29,40,290,359,61
Garfield,Governor,Chris Powell,LIB,26,60,668,754,
Garfield,Governor,Kevin Stitt,REP,470,1250,9288,11008,
Garfield,Governor,Drew Edmondson,DEM,309,713,4591,5613,
Garfield,Lieutenant Governor,Matt Pinnell,REP,535,1427,10653,12615,
Garfield,Lieutenant Governor,Anastasia Pittman,DEM,225,516,3265,4006,
Garfield,Lieutenant Governor,Ivan Holmes,IND,31,74,556,661,
Garfield,State Auditor,John Yeutter,LIB,145,320,2395,2860,
Garfield,State Auditor,Cindy Byrd,REP,575,1591,11504,13670,
Garfield,Attorney General,Mike Hunter,REP,540,1459,10908,12907,
Garfield,Attorney General,Mark Myles,DEM,250,552,3504,4306,
Garfield,State Treasurer,Randy Mcdaniel,REP,556,1497,11010,13063,
Garfield,State Treasurer,Charles De Coune,IND,165,416,2857,3438,
Garfield,Superintendent of Public Instruction,Joy Hofmeister,REP,529,1459,10275,12263,
Garfield,Superintendent of Public Instruction,John Cox,DEM,217,425,2992,3634,
Garfield,Superintendent of Public Instruction,Larry Huff,IND,47,133,1189,1369,
Garfield,Commissioner of Labor,Leslie Osborn,REP,540,1421,10444,12405,
Garfield,Commissioner of Labor,Fred Dorrell,DEM,215,496,3143,3854,
Garfield,Commissioner of Labor,Brandt Dismukes,IND,32,79,739,850,
Garfield,Insurance Commissioner,Glen Mulready,REP,525,1442,10575,12542,
Garfield,Insurance Commissioner,Kimberly Fobbs,DEM,252,549,3759,4560,
Garfield,Corporation Commissioner,Bob Anthony,REP,517,1355,9948,11820,
Garfield,Corporation Commissioner,Ashley Nicole Mccray,DEM,227,538,3445,4210,
Garfield,Corporation Commissioner,Jackie Short,IND,48,118,997,1163,
Garfield,U.S. House,Frank Lucas,REP,558,1467,11061,13086,3
Garfield,U.S. House,Frankie Robbins,DEM,241,555,3407,4203,3
Garfield,State House,Chad Caldwell,REP,262,617,4649,5528,40
Garfield,State House,Norman Grey,DEM,167,493,3070,3730,40
Garfield,State House,Denise Crosswhite Hader,REP,176,498,3420,4094,41
Garfield,State House,Jennie Scott,DEM,122,318,1647,2087,41
Garvin,Governor,Chris Powell,LIB,0,24,245,269,
Garvin,Governor,Kevin Stitt,REP,147,520,4473,5140,
Garvin,Governor,Drew Edmondson,DEM,76,255,2179,2510,
Garvin,Lieutenant Governor,Matt Pinnell,REP,159,582,4968,5709,
Garvin,Lieutenant Governor,Anastasia Pittman,DEM,64,196,1671,1931,
Garvin,Lieutenant Governor,Ivan Holmes,IND,2,19,216,237,
Garvin,State Auditor,John Yeutter,LIB,29,124,1010,1163,
Garvin,State Auditor,Cindy Byrd,REP,177,610,5478,6265,
Garvin,Attorney General,Mike Hunter,REP,158,581,5084,5823,
Garvin,Attorney General,Mark Myles,DEM,66,211,1741,2018,
Garvin,State Treasurer,Randy Mcdaniel,REP,165,605,5326,6096,
Garvin,State Treasurer,Charles De Coune,IND,40,136,1143,1319,
Garvin,Superintendent of Public Instruction,Joy Hofmeister,REP,151,548,4593,5292,
Garvin,Superintendent of Public Instruction,John Cox,DEM,62,185,1701,1948,
Garvin,Superintendent of Public Instruction,Larry Huff,IND,11,64,551,626,
Garvin,Commissioner of Labor,Leslie Osborn,REP,157,555,4878,5590,
Garvin,Commissioner of Labor,Fred Dorrell,DEM,58,196,1621,1875,
Garvin,Commissioner of Labor,Brandt Dismukes,IND,6,35,287,328,
Garvin,Insurance Commissioner,Glen Mulready,REP,156,567,4857,5580,
Garvin,Insurance Commissioner,Kimberly Fobbs,DEM,67,224,1928,2219,
Garvin,Corporation Commissioner,Bob Anthony,REP,160,551,4654,5365,
Garvin,Corporation Commissioner,Ashley Nicole Mccray,DEM,59,206,1772,2037,
Garvin,Corporation Commissioner,Jackie Short,IND,5,35,394,434,
Garvin,U.S. House,Tom Cole,REP,164,580,5042,5786,4
Garvin,U.S. House,Mary Brannon,DEM,55,198,1579,1832,4
Garvin,U.S. House,Ruby Peters,IND,3,18,236,257,4
Garvin,State House,Sherrie Conley,REP,39,141,633,813,20
Garvin,State House,Steve Jarman,DEM,14,69,403,486,20
Garvin,State House,Charles Mccall,REP,12,40,727,779,22
Garvin,State House,Wayne Eidson,DEM,7,31,376,414,22
Garvin,State House,Renae Ward,IND,2,2,54,58,22
Garvin,State House,Cynthia Roe,REP,102,340,3092,3534,42
Garvin,State House,Liz George,DEM,42,158,1335,1535,42
Garvin,State House,Tammy Townley,REP,4,9,156,169,48
Garvin,State House,Cheryl Key,DEM,3,6,72,81,48
Grady,Governor,Chris Powell,LIB,33,30,631,694,
Grady,Governor,Kevin Stitt,REP,610,725,9838,11173,
Grady,Governor,Drew Edmondson,DEM,368,369,4544,5281,
Grady,Lieutenant Governor,Matt Pinnell,REP,677,787,10947,12411,
Grady,Lieutenant Governor,Anastasia Pittman,DEM,289,311,3462,4062,
Grady,Lieutenant Governor,Ivan Holmes,IND,34,21,519,574,
Grady,State Auditor,John Yeutter,LIB,197,216,2486,2899,
Grady,State Auditor,Cindy Byrd,REP,741,833,11783,13357,
Grady,Attorney General,Mike Hunter,REP,697,800,11116,12613,
Grady,Attorney General,Mark Myles,DEM,302,316,3744,4362,
Grady,State Treasurer,Randy Mcdaniel,REP,716,824,11543,13083,
Grady,State Treasurer,Charles De Coune,IND,221,231,2668,3120,
Grady,Superintendent of Public Instruction,Joy Hofmeister,REP,658,702,9842,11202,
Grady,Superintendent of Public Instruction,John Cox,DEM,281,324,3654,4259,
Grady,Superintendent of Public Instruction,Larry Huff,IND,66,91,1392,1549,
Grady,Commissioner of Labor,Leslie Osborn,REP,694,768,10893,12355,
Grady,Commissioner of Labor,Fred Dorrell,DEM,259,285,3182,3726,
Grady,Commissioner of Labor,Brandt Dismukes,IND,50,67,748,865,
Grady,Insurance Commissioner,Glen Mulready,REP,684,774,10815,12273,
Grady,Insurance Commissioner,Kimberly Fobbs,DEM,303,344,3951,4598,
Grady,Corporation Commissioner,Bob Anthony,REP,641,749,10105,11495,
Grady,Corporation Commissioner,Ashley Nicole Mccray,DEM,297,303,3814,4414,
