county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,total_votes,district
Cleveland,President,Hillary Clinton,DEM,140016,48,37,294,379,
Cleveland,U.S. Senate,James Lankford,REP,140016,103,103,660,866,
Cleveland,U.S. Senate,Robert Murphy,LIB,140016,1,2,41,44,
Cleveland,U.S. Senate,Mike Workman,DEM,140016,39,30,225,294,
Cleveland,U.S. Senate,Mark Beard,IND,140016,5,1,22,28,
Cleveland,U.S. Senate,Sean Braddy,IND,140016,7,7,57,71,
Cleveland,U.S. House,Tom Cole,REP,140016,105,106,669,880,04
Cleveland,U.S. House,Sevier White,LIB,140016,9,1,55,65,04
Cleveland,U.S. House,Christina Owen,DEM,140016,40,35,282,357,04
Cleveland,State House,Kevin West,REP,140016,93,97,613,803,54
Cleveland,State House,Mary Newcome-Hatch,DEM,140016,49,37,270,356,54
Cleveland,State House,Elizabeth Larios,IND,140016,10,8,109,127,54
Cleveland,President,Donald Trump,REP,140017,29,25,248,302,
Cleveland,President,Gary Johnson,LIB,140017,1,2,20,23,
Cleveland,President,Hillary Clinton,DEM,140017,6,9,65,80,
Cleveland,U.S. Senate,James Lankford,REP,140017,29,25,268,322,
Cleveland,U.S. Senate,Robert Murphy,LIB,140017,1,1,11,13,
Cleveland,U.S. Senate,Mike Workman,DEM,140017,6,8,45,59,
Cleveland,U.S. Senate,Mark Beard,IND,140017,0,1,9,10,
Cleveland,U.S. Senate,Sean Braddy,IND,140017,0,1,5,6,
Cleveland,U.S. House,Tom Cole,REP,140017,30,23,275,328,04
Cleveland,U.S. House,Sevier White,LIB,140017,0,3,15,18,04
Cleveland,U.S. House,Christina Owen,DEM,140017,6,10,50,66,04
Cleveland,State House,Josh Cockroft,REP,140017,26,26,267,319,27
Cleveland,State House,John Karlin,DEM,140017,8,9,65,82,27
Cleveland,President,Donald Trump,REP,140018,19,26,318,363,
Cleveland,President,Gary Johnson,LIB,140018,6,9,118,133,
Cleveland,President,Hillary Clinton,DEM,140018,51,84,521,656,
Cleveland,U.S. Senate,James Lankford,REP,140018,26,30,366,422,
Cleveland,U.S. Senate,Robert Murphy,LIB,140018,3,4,51,58,
Cleveland,U.S. Senate,Mike Workman,DEM,140018,40,56,352,448,
Cleveland,U.S. Senate,Mark Beard,IND,140018,0,4,22,26,
Cleveland,U.S. Senate,Sean Braddy,IND,140018,10,26,171,207,
Cleveland,U.S. House,Tom Cole,REP,140018,32,29,378,439,04
Cleveland,U.S. House,Sevier White,LIB,140018,1,6,74,81,04
Cleveland,U.S. House,Christina Owen,DEM,140018,47,85,509,641,04
Cleveland,President,Donald Trump,REP,140019,68,83,584,735,
Cleveland,President,Gary Johnson,LIB,140019,13,13,118,144,
Cleveland,President,Hillary Clinton,DEM,140019,118,147,732,997,
Cleveland,U.S. Senate,James Lankford,REP,140019,85,97,663,845,
Cleveland,U.S. Senate,Robert Murphy,LIB,140019,5,6,54,65,
Cleveland,U.S. Senate,Mike Workman,DEM,140019,91,93,501,685,
Cleveland,U.S. Senate,Mark Beard,IND,140019,2,2,29,33,
Cleveland,U.S. Senate,Sean Braddy,IND,140019,22,46,190,258,
Cleveland,U.S. House,Tom Cole,REP,140019,87,98,703,888,04
Cleveland,U.S. House,Sevier White,LIB,140019,7,8,86,101,04
Cleveland,U.S. House,Christina Owen,DEM,140019,107,136,650,893,04
Cleveland,President,Donald Trump,REP,140020,236,342,922,1500,
Cleveland,President,Gary Johnson,LIB,140020,4,15,81,100,
Cleveland,President,Hillary Clinton,DEM,140020,94,148,354,596,
Cleveland,U.S. Senate,James Lankford,REP,140020,252,370,1019,1641,
Cleveland,U.S. Senate,Robert Murphy,LIB,140020,5,8,40,53,
Cleveland,U.S. Senate,Mike Workman,DEM,140020,74,113,254,441,
Cleveland,U.S. Senate,Mark Beard,IND,140020,3,9,24,36,
Cleveland,U.S. Senate,Sean Braddy,IND,140020,4,6,33,43,
Cleveland,U.S. House,Tom Cole,REP,140020,259,358,1040,1657,04
Cleveland,U.S. House,Sevier White,LIB,140020,4,15,50,69,04
Cleveland,U.S. House,Christina Owen,DEM,140020,73,128,279,480,04
Cleveland,State House,Chris Kannady,REP,140020,256,366,1030,1652,91
Cleveland,State House,Trey Puckett,DEM,140020,80,135,322,537,91
Cleveland,President,Donald Trump,REP,140021,52,66,480,598,
Cleveland,President,Gary Johnson,LIB,140021,9,7,62,78,
Cleveland,President,Hillary Clinton,DEM,140021,28,19,207,254,
Cleveland,U.S. Senate,James Lankford,REP,140021,60,67,504,631,
Cleveland,U.S. Senate,Robert Murphy,LIB,140021,3,2,26,31,
Cleveland,U.S. Senate,Mike Workman,DEM,140021,24,16,148,188,
Cleveland,U.S. Senate,Mark Beard,IND,140021,1,4,29,34,
Cleveland,U.S. Senate,Sean Braddy,IND,140021,2,2,38,42,
Cleveland,U.S. House,Tom Cole,REP,140021,62,66,516,644,04
Cleveland,U.S. House,Sevier White,LIB,140021,4,6,47,57,04
Cleveland,U.S. House,Christina Owen,DEM,140021,24,19,183,226,04
Cleveland,President,Donald Trump,REP,140022,189,198,990,1377,
Cleveland,President,Gary Johnson,LIB,140022,19,13,121,153,
Cleveland,President,Hillary Clinton,DEM,140022,85,71,419,575,
Cleveland,U.S. Senate,James Lankford,REP,140022,200,200,1037,1437,
Cleveland,U.S. Senate,Robert Murphy,LIB,140022,3,7,60,70,
Cleveland,U.S. Senate,Mike Workman,DEM,140022,74,59,324,457,
Cleveland,U.S. Senate,Mark Beard,IND,140022,7,6,47,60,
Cleveland,U.S. Senate,Sean Braddy,IND,140022,12,9,59,80,
Cleveland,U.S. House,Tom Cole,REP,140022,186,202,1054,1442,04
Cleveland,U.S. House,Sevier White,LIB,140022,12,13,90,115,04
Cleveland,U.S. House,Christina Owen,DEM,140022,97,67,380,544,04
Cleveland,President,Donald Trump,REP,140024,271,286,1115,1672,
Cleveland,President,Gary Johnson,LIB,140024,25,23,128,176,
Cleveland,President,Hillary Clinton,DEM,140024,123,154,453,730,
Cleveland,U.S. Senate,James Lankford,REP,140024,293,299,1168,1760,
Cleveland,U.S. Senate,Robert Murphy,LIB,140024,9,10,78,97,
Cleveland,U.S. Senate,Mike Workman,DEM,140024,104,133,349,586,
Cleveland,U.S. Senate,Mark Beard,IND,140024,11,7,36,54,
Cleveland,U.S. Senate,Sean Braddy,IND,140024,5,12,59,76,
Cleveland,U.S. House,Tom Cole,REP,140024,293,299,1159,1751,04
Cleveland,U.S. House,Sevier White,LIB,140024,15,15,112,142,04
Cleveland,U.S. House,Christina Owen,DEM,140024,114,150,418,682,04
Cleveland,President,Donald Trump,REP,140025,41,32,496,569,
Cleveland,President,Gary Johnson,LIB,140025,5,4,48,57,
Cleveland,President,Hillary Clinton,DEM,140025,19,12,195,226,
Cleveland,U.S. Senate,James Lankford,REP,140025,42,35,494,571,
Cleveland,U.S. Senate,Robert Murphy,LIB,140025,3,2,32,37,
Cleveland,U.S. Senate,Mike Workman,DEM,140025,17,9,151,177,
Cleveland,U.S. Senate,Mark Beard,IND,140025,1,1,19,21,
Cleveland,U.S. Senate,Sean Braddy,IND,140025,1,1,37,39,
Cleveland,U.S. House,Tom Cole,REP,140025,41,34,479,554,04
Cleveland,U.S. House,Sevier White,LIB,140025,4,3,69,76,04
Cleveland,U.S. House,Christina Owen,DEM,140025,20,11,185,216,04
Cleveland,State Senate,Rob Standridge,REP,140025,45,32,486,563,15
Cleveland,State Senate,Shawn Sheehan,IND,140025,14,14,216,244,15
Cleveland,State House,Marc Etters,REP,140025,40,32,490,562,45
Cleveland,State House,Claudia Griffith,DEM,140025,24,16,234,274,45
Cleveland,President,Donald Trump,REP,140026,88,119,596,803,
Cleveland,President,Gary Johnson,LIB,140026,16,14,100,130,
Cleveland,President,Hillary Clinton,DEM,140026,88,138,527,753,
Cleveland,U.S. Senate,James Lankford,REP,140026,110,127,652,889,
Cleveland,U.S. Senate,Robert Murphy,LIB,140026,2,11,48,61,
Cleveland,U.S. Senate,Mike Workman,DEM,140026,67,112,364,543,
Cleveland,U.S. Senate,Mark Beard,IND,140026,2,5,29,36,
Cleveland,U.S. Senate,Sean Braddy,IND,140026,9,19,128,156,
Cleveland,U.S. House,Tom Cole,REP,140026,116,126,661,903,04
Cleveland,U.S. House,Sevier White,LIB,140026,5,17,78,100,04
Cleveland,U.S. House,Christina Owen,DEM,140026,69,127,482,678,04
Cleveland,State Senate,Rob Standridge,REP,140026,112,132,629,873,15
Cleveland,State Senate,Shawn Sheehan,IND,140026,57,107,524,688,15
Cleveland,State House,Marc Etters,REP,140026,91,114,591,796,45
Cleveland,State House,Claudia Griffith,DEM,140026,96,158,618,872,45
Cleveland,President,Donald Trump,REP,140027,257,175,707,1139,
Cleveland,President,Gary Johnson,LIB,140027,26,19,90,135,
Cleveland,President,Hillary Clinton,DEM,140027,219,147,484,850,
Cleveland,U.S. Senate,James Lankford,REP,140027,318,199,839,1356,
Cleveland,U.S. Senate,Robert Murphy,LIB,140027,8,7,44,59,
Cleveland,U.S. Senate,Mike Workman,DEM,140027,161,108,309,578,
Cleveland,U.S. Senate,Mark Beard,IND,140027,7,2,23,32,
Cleveland,U.S. Senate,Sean Braddy,IND,140027,19,26,84,129,
Cleveland,U.S. House,Tom Cole,REP,140027,342,205,841,1388,04
Cleveland,U.S. House,Sevier White,LIB,140027,10,12,54,76,04
Cleveland,U.S. House,Christina Owen,DEM,140027,161,125,403,689,04
Cleveland,State Senate,Rob Standridge,REP,140027,289,188,798,1275,15
Cleveland,State Senate,Shawn Sheehan,IND,140027,192,134,429,755,15
Cleveland,State House,Scott Martin,REP,140027,320,198,847,1365,46
Cleveland,State House,Jacob Rosecrants,DEM,140027,186,144,437,767,46
Cleveland,President,Donald Trump,REP,140028,38,68,565,671,
Cleveland,President,Gary Johnson,LIB,140028,14,10,173,197,
Cleveland,President,Hillary Clinton,DEM,140028,87,135,788,1010,
Cleveland,U.S. Senate,James Lankford,REP,140028,46,77,623,746,
Cleveland,U.S. Senate,Robert Murphy,LIB,140028,4,11,90,105,
Cleveland,U.S. Senate,Mike Workman,DEM,140028,82,99,614,795,
Cleveland,U.S. Senate,Mark Beard,IND,140028,2,4,42,48,
Cleveland,U.S. Senate,Sean Braddy,IND,140028,7,25,152,184,
Cleveland,U.S. House,Tom Cole,REP,140028,51,83,657,791,04
Cleveland,U.S. House,Sevier White,LIB,140028,10,15,114,139,04
Cleveland,U.S. House,Christina Owen,DEM,140028,80,117,747,944,04
Cleveland,State House,Marc Etters,REP,140028,36,77,613,726,45
Cleveland,State House,Claudia Griffith,DEM,140028,101,137,884,1122,45
Cleveland,President,Donald Trump,REP,140029,61,90,1025,1176,
Cleveland,President,Gary Johnson,LIB,140029,6,3,84,93,
Cleveland,President,Hillary Clinton,DEM,140029,19,16,239,274,
Cleveland,U.S. Senate,James Lankford,REP,140029,60,89,1039,1188,
Cleveland,U.S. Senate,Robert Murphy,LIB,140029,3,1,34,38,
Cleveland,U.S. Senate,Mike Workman,DEM,140029,18,17,191,226,
Cleveland,U.S. Senate,Mark Beard,IND,140029,0,1,34,35,
Cleveland,U.S. Senate,Sean Braddy,IND,140029,4,0,36,40,
Cleveland,U.S. House,Tom Cole,REP,140029,59,86,1019,1164,04
Cleveland,U.S. House,Sevier White,LIB,140029,7,5,63,75,04
Cleveland,U.S. House,Christina Owen,DEM,140029,20,18,253,291,04
Cleveland,State House,Bobby Cleveland,REP,140029,52,74,805,931,20
Cleveland,State House,Matt Failing,DEM,140029,33,35,527,595,20
Cleveland,President,Donald Trump,REP,140030,41,42,406,489,
Cleveland,President,Gary Johnson,LIB,140030,8,5,65,78,
Cleveland,President,Hillary Clinton,DEM,140030,43,40,254,337,
Cleveland,U.S. Senate,James Lankford,REP,140030,50,47,442,539,
Cleveland,U.S. Senate,Robert Murphy,LIB,140030,0,3,28,31,
Cleveland,U.S. Senate,Mike Workman,DEM,140030,34,28,201,263,
Cleveland,U.S. Senate,Mark Beard,IND,140030,0,2,17,19,
Cleveland,U.S. Senate,Sean Braddy,IND,140030,11,7,38,56,
Cleveland,U.S. House,Tom Cole,REP,140030,51,43,452,546,04
Cleveland,U.S. House,Sevier White,LIB,140030,1,8,41,50,04
Cleveland,U.S. House,Christina Owen,DEM,140030,43,36,232,311,04
Cleveland,State House,Marc Etters,REP,140030,40,39,412,491,45
Cleveland,State House,Claudia Griffith,DEM,140030,54,47,306,407,45
Cleveland,President,Donald Trump,REP,140032,27,48,514,589,
Cleveland,President,Gary Johnson,LIB,140032,9,8,139,156,
Cleveland,President,Hillary Clinton,DEM,140032,84,112,819,1015,
Cleveland,U.S. Senate,James Lankford,REP,140032,37,54,569,660,
Cleveland,U.S. Senate,Robert Murphy,LIB,140032,7,7,89,103,
Cleveland,U.S. Senate,Mike Workman,DEM,140032,62,75,593,730,
Cleveland,U.S. Senate,Mark Beard,IND,140032,2,4,37,43,
Cleveland,U.S. Senate,Sean Braddy,IND,140032,13,29,181,223,
Cleveland,U.S. House,Tom Cole,REP,140032,35,60,599,694,04
Cleveland,U.S. House,Sevier White,LIB,140032,3,7,88,98,04
Cleveland,U.S. House,Christina Owen,DEM,140032,82,103,778,963,04
Cleveland,State House,Marc Etters,REP,140032,25,45,536,606,45
Cleveland,State House,Claudia Griffith,DEM,140032,93,123,907,1123,45
Cleveland,President,Donald Trump,REP,140034,57,50,1178,1285,
Cleveland,President,Gary Johnson,LIB,140034,6,1,76,83,
Cleveland,President,Hillary Clinton,DEM,140034,30,12,294,336,
Cleveland,U.S. Senate,James Lankford,REP,140034,60,48,1193,1301,
Cleveland,U.S. Senate,Robert Murphy,LIB,140034,0,1,42,43,
Cleveland,U.S. Senate,Mike Workman,DEM,140034,26,9,255,290,
Cleveland,U.S. Senate,Mark Beard,IND,140034,2,2,21,25,
Cleveland,U.S. Senate,Sean Braddy,IND,140034,5,3,42,50,
Cleveland,U.S. House,Tom Cole,REP,140034,61,47,1208,1316,04
Cleveland,U.S. House,Sevier White,LIB,140034,0,3,60,63,04
Cleveland,U.S. House,Christina Owen,DEM,140034,33,13,282,328,04
Cleveland,State House,Bobby Cleveland,REP,140034,54,49,1106,1209,20
Cleveland,State House,Matt Failing,DEM,140034,39,14,438,491,20
Cleveland,President,Donald Trump,REP,140035,57,39,424,520,
Cleveland,President,Gary Johnson,LIB,140035,7,5,59,71,
Cleveland,President,Hillary Clinton,DEM,140035,62,42,324,428,
Cleveland,U.S. Senate,James Lankford,REP,140035,62,47,486,595,
Cleveland,U.S. Senate,Robert Murphy,LIB,140035,1,0,30,31,
Cleveland,U.S. Senate,Mike Workman,DEM,140035,51,32,237,320,
Cleveland,U.S. Senate,Mark Beard,IND,140035,2,2,10,14,
Cleveland,U.S. Senate,Sean Braddy,IND,140035,6,6,43,55,
Cleveland,U.S. House,Tom Cole,REP,140035,63,48,507,618,04
Cleveland,U.S. House,Sevier White,LIB,140035,3,3,40,46,04
Cleveland,U.S. House,Christina Owen,DEM,140035,55,35,259,349,04
Cleveland,State Senate,Rob Standridge,REP,140035,71,47,442,560,15
Cleveland,State Senate,Shawn Sheehan,IND,140035,44,36,325,405,15
Cleveland,State House,Scott Martin,REP,140035,73,49,517,639,46
Cleveland,State House,Jacob Rosecrants,DEM,140035,49,35,284,368,46
Cleveland,President,Donald Trump,REP,140036,96,72,702,870,
Cleveland,President,Gary Johnson,LIB,140036,4,3,46,53,
Cleveland,President,Hillary Clinton,DEM,140036,34,20,168,222,
Cleveland,U.S. Senate,James Lankford,REP,140036,93,80,717,890,
Cleveland,U.S. Senate,Robert Murphy,LIB,140036,4,1,28,33,
Cleveland,U.S. Senate,Mike Workman,DEM,140036,28,12,127,167,
Cleveland,U.S. Senate,Mark Beard,IND,140036,1,1,19,21,
Cleveland,U.S. Senate,Sean Braddy,IND,140036,8,4,25,37,
Cleveland,U.S. House,Tom Cole,REP,140036,94,78,693,865,04
Cleveland,U.S. House,Sevier White,LIB,140036,2,2,55,59,04
Cleveland,U.S. House,Christina Owen,DEM,140036,37,18,165,220,04
Cleveland,State Senate,Rob Standridge,REP,140036,93,74,665,832,15
Cleveland,State Senate,Shawn Sheehan,IND,140036,26,20,224,270,15
Cleveland,State House,Josh Cockroft,REP,140036,93,76,702,871,27
Cleveland,State House,John Karlin,DEM,140036,39,21,199,259,27
Cleveland,President,Donald Trump,REP,140037,71,77,654,802,
Cleveland,President,Gary Johnson,LIB,140037,8,11,90,109,
Cleveland,President,Hillary Clinton,DEM,140037,26,45,284,355,
Cleveland,U.S. Senate,James Lankford,REP,140037,69,77,681,827,
Cleveland,U.S. Senate,Robert Murphy,LIB,140037,8,6,47,61,
Cleveland,U.S. Senate,Mike Workman,DEM,140037,18,45,228,291,
Cleveland,U.S. Senate,Mark Beard,IND,140037,2,1,23,26,
Cleveland,U.S. Senate,Sean Braddy,IND,140037,3,5,50,58,
Cleveland,U.S. House,Tom Cole,REP,140037,73,78,685,836,04
Cleveland,U.S. House,Sevier White,LIB,140037,7,9,69,85,04
Cleveland,U.S. House,Christina Owen,DEM,140037,20,47,273,340,04
Cleveland,State Senate,Rob Standridge,REP,140037,65,72,658,795,15
Cleveland,State Senate,Shawn Sheehan,IND,140037,27,50,317,394,15
Cleveland,State House,Kevin West,REP,140037,63,70,617,750,54
Cleveland,State House,Mary Newcome-Hatch,DEM,140037,26,46,241,313,54
Cleveland,State House,Elizabeth Larios,IND,140037,10,17,157,184,54
Cleveland,President,Donald Trump,REP,140038,26,34,722,782,
Cleveland,President,Gary Johnson,LIB,140038,2,0,71,73,
Cleveland,President,Hillary Clinton,DEM,140038,23,14,229,266,
Cleveland,U.S. Senate,James Lankford,REP,140038,25,31,715,771,
Cleveland,U.S. Senate,Robert Murphy,LIB,140038,0,0,36,36,
Cleveland,U.S. Senate,Mike Workman,DEM,140038,20,11,178,209,
Cleveland,U.S. Senate,Mark Beard,IND,140038,0,4,26,30,
Cleveland,U.S. Senate,Sean Braddy,IND,140038,9,2,59,70,
Cleveland,U.S. House,Tom Cole,REP,140038,26,29,709,764,04
Cleveland,U.S. House,Sevier White,LIB,140038,2,4,69,75,04
Cleveland,U.S. House,Christina Owen,DEM,140038,26,15,237,278,04
Cleveland,State Senate,Rob Standridge,REP,140038,30,31,700,761,15
Cleveland,State Senate,Shawn Sheehan,IND,140038,18,17,266,301,15
Cleveland,State House,Bobby Cleveland,REP,140038,23,31,676,730,20
Cleveland,State House,Matt Failing,DEM,140038,29,17,325,371,20
Cleveland,President,Donald Trump,REP,140039,63,73,457,593,
Cleveland,President,Gary Johnson,LIB,140039,10,14,92,116,
Cleveland,President,Hillary Clinton,DEM,140039,69,63,433,565,
Cleveland,U.S. Senate,James Lankford,REP,140039,75,82,513,670,
Cleveland,U.S. Senate,Robert Murphy,LIB,140039,9,5,38,52,
Cleveland,U.S. Senate,Mike Workman,DEM,140039,48,43,349,440,
Cleveland,U.S. Senate,Mark Beard,IND,140039,3,7,20,30,
Cleveland,U.S. Senate,Sean Braddy,IND,140039,7,13,71,91,
Cleveland,U.S. House,Tom Cole,REP,140039,78,82,537,697,04
Cleveland,U.S. House,Sevier White,LIB,140039,13,6,49,68,04
Cleveland,U.S. House,Christina Owen,DEM,140039,49,60,405,514,04
Cleveland,State Senate,Rob Standridge,REP,140039,67,78,470,615,15
Cleveland,State Senate,Shawn Sheehan,IND,140039,60,57,452,569,15
Cleveland,State House,Scott Martin,REP,140039,71,84,524,679,46
Cleveland,State House,Jacob Rosecrants,DEM,140039,68,62,447,577,46
Cleveland,President,Donald Trump,REP,140040,92,127,675,894,
Cleveland,President,Gary Johnson,LIB,140040,5,7,88,100,
Cleveland,President,Hillary Clinton,DEM,140040,56,74,404,534,
Cleveland,U.S. Senate,James Lankford,REP,140040,111,137,741,989,
Cleveland,U.S. Senate,Robert Murphy,LIB,140040,3,6,46,55,
Cleveland,U.S. Senate,Mike Workman,DEM,140040,33,56,298,387,
Cleveland,U.S. Senate,Mark Beard,IND,140040,1,2,23,26,
Cleveland,U.S. Senate,Sean Braddy,IND,140040,8,8,47,63,
Cleveland,U.S. House,Tom Cole,REP,140040,108,135,751,994,04
Cleveland,U.S. House,Sevier White,LIB,140040,4,7,63,74,04
Cleveland,U.S. House,Christina Owen,DEM,140040,45,65,339,449,04
Cleveland,State House,Chris Kannady,REP,140040,109,141,757,1007,91
Cleveland,State House,Trey Puckett,DEM,140040,44,65,383,492,91
Cleveland,President,Donald Trump,REP,140041,23,33,326,382,
Cleveland,President,Gary Johnson,LIB,140041,3,3,53,59,
Cleveland,President,Hillary Clinton,DEM,140041,9,19,190,218,
Cleveland,U.S. Senate,James Lankford,REP,140041,24,33,352,409,
Cleveland,U.S. Senate,Robert Murphy,LIB,140041,3,3,19,25,
Cleveland,U.S. Senate,Mike Workman,DEM,140041,7,17,144,168,
Cleveland,U.S. Senate,Mark Beard,IND,140041,0,1,20,21,
Cleveland,U.S. Senate,Sean Braddy,IND,140041,0,1,28,29,
Cleveland,U.S. House,Tom Cole,REP,140041,26,33,350,409,04
Cleveland,U.S. House,Sevier White,LIB,140041,2,3,29,34,04
Cleveland,U.S. House,Christina Owen,DEM,140041,6,19,182,207,04
Cleveland,State House,Chris Kannady,REP,140041,24,38,343,405,91
Cleveland,State House,Trey Puckett,DEM,140041,10,17,208,235,91
Cleveland,President,Donald Trump,REP,140042,38,26,209,273,
Cleveland,President,Gary Johnson,LIB,140042,7,4,48,59,
Cleveland,President,Hillary Clinton,DEM,140042,66,53,388,507,
Cleveland,U.S. Senate,James Lankford,REP,140042,53,30,262,345,
Cleveland,U.S. Senate,Robert Murphy,LIB,140042,2,3,19,24,
Cleveland,U.S. Senate,Mike Workman,DEM,140042,47,39,287,373,
Cleveland,U.S. Senate,Mark Beard,IND,140042,3,1,17,21,
Cleveland,U.S. Senate,Sean Braddy,IND,140042,9,10,70,89,
Cleveland,U.S. House,Tom Cole,REP,140042,63,34,300,397,04
Cleveland,U.S. House,Sevier White,LIB,140042,0,5,18,23,04
Cleveland,U.S. House,Christina Owen,DEM,140042,52,44,340,436,04
Cleveland,President,Donald Trump,REP,140043,98,172,926,1196,
Cleveland,President,Gary Johnson,LIB,140043,10,17,112,139,
Cleveland,President,Hillary Clinton,DEM,140043,42,105,410,557,
Cleveland,U.S. Senate,James Lankford,REP,140043,111,183,1017,1311,
Cleveland,U.S. Senate,Robert Murphy,LIB,140043,4,11,54,69,
Cleveland,U.S. Senate,Mike Workman,DEM,140043,29,75,301,405,
Cleveland,U.S. Senate,Mark Beard,IND,140043,0,9,31,40,
Cleveland,U.S. Senate,Sean Braddy,IND,140043,7,16,50,73,
Cleveland,U.S. House,Tom Cole,REP,140043,108,177,1013,1298,04
Cleveland,U.S. House,Sevier White,LIB,140043,5,16,82,103,04
Cleveland,U.S. House,Christina Owen,DEM,140043,39,101,356,496,04
Cleveland,President,Donald Trump,REP,140044,110,148,944,1202,
Cleveland,President,Gary Johnson,LIB,140044,17,14,136,167,
Cleveland,President,Hillary Clinton,DEM,140044,74,74,378,526,
Cleveland,U.S. Senate,James Lankford,REP,140044,127,156,1006,1289,
Cleveland,U.S. Senate,Robert Murphy,LIB,140044,5,9,52,66,
Cleveland,U.S. Senate,Mike Workman,DEM,140044,55,65,297,417,
Cleveland,U.S. Senate,Mark Beard,IND,140044,3,4,41,48,
Cleveland,U.S. Senate,Sean Braddy,IND,140044,8,6,62,76,
Cleveland,U.S. House,Tom Cole,REP,140044,130,148,1006,1284,04
Cleveland,U.S. House,Sevier White,LIB,140044,3,13,86,102,04
Cleveland,U.S. House,Christina Owen,DEM,140044,65,76,361,502,04
Cleveland,President,Donald Trump,REP,140045,23,16,339,378,
Cleveland,President,Gary Johnson,LIB,140045,4,0,26,30,
Cleveland,President,Hillary Clinton,DEM,140045,11,9,157,177,
Cleveland,U.S. Senate,James Lankford,REP,140045,25,18,337,380,
Cleveland,U.S. Senate,Robert Murphy,LIB,140045,0,0,18,18,
Cleveland,U.S. Senate,Mike Workman,DEM,140045,8,7,122,137,
Cleveland,U.S. Senate,Mark Beard,IND,140045,0,0,12,12,
Cleveland,U.S. Senate,Sean Braddy,IND,140045,4,1,31,36,
Cleveland,U.S. House,Tom Cole,REP,140045,25,14,335,374,04
Cleveland,U.S. House,Sevier White,LIB,140045,2,3,28,33,04
Cleveland,U.S. House,Christina Owen,DEM,140045,10,9,158,177,04
Cleveland,State Senate,Rob Standridge,REP,140045,22,17,333,372,15
Cleveland,State Senate,Shawn Sheehan,IND,140045,9,8,150,167,15
Cleveland,State House,Bobby Cleveland,REP,140045,22,15,306,343,20
Cleveland,State House,Matt Failing,DEM,140045,12,11,208,231,20
Cleveland,President,Donald Trump,REP,140047,54,62,743,859,
Cleveland,President,Gary Johnson,LIB,140047,9,5,114,128,
Cleveland,President,Hillary Clinton,DEM,140047,34,34,345,413,
Cleveland,U.S. Senate,James Lankford,REP,140047,58,61,759,878,
Cleveland,U.S. Senate,Robert Murphy,LIB,140047,6,5,48,59,
Cleveland,U.S. Senate,Mike Workman,DEM,140047,26,31,289,346,
Cleveland,U.S. Senate,Mark Beard,IND,140047,1,3,32,36,
Cleveland,U.S. Senate,Sean Braddy,IND,140047,5,1,71,77,
Cleveland,U.S. House,Tom Cole,REP,140047,56,63,764,883,04
Cleveland,U.S. House,Sevier White,LIB,140047,4,6,85,95,04
Cleveland,U.S. House,Christina Owen,DEM,140047,36,32,343,411,04
Cleveland,State House,Kevin West,REP,140047,45,56,652,753,54
Cleveland,State House,Mary Newcome-Hatch,DEM,140047,29,32,287,348,54
Cleveland,State House,Elizabeth Larios,IND,140047,19,12,251,282,54
Cleveland,President,Donald Trump,REP,140048,46,62,553,661,
Cleveland,President,Gary Johnson,LIB,140048,3,5,98,106,
Cleveland,President,Hillary Clinton,DEM,140048,25,42,232,299,
Cleveland,U.S. Senate,James Lankford,REP,140048,50,66,569,685,
Cleveland,U.S. Senate,Robert Murphy,LIB,140048,0,5,54,59,
Cleveland,U.S. Senate,Mike Workman,DEM,140048,22,29,185,236,
Cleveland,U.S. Senate,Mark Beard,IND,140048,2,4,28,34,
Cleveland,U.S. Senate,Sean Braddy,IND,140048,1,5,42,48,
Cleveland,U.S. House,Tom Cole,REP,140048,49,69,584,702,04
Cleveland,U.S. House,Sevier White,LIB,140048,2,6,70,78,04
Cleveland,U.S. House,Christina Owen,DEM,140048,24,34,225,283,04
Cleveland,President,Donald Trump,REP,140049,23,18,488,529,
Cleveland,President,Gary Johnson,LIB,140049,2,0,49,51,
Cleveland,President,Hillary Clinton,DEM,140049,13,14,182,209,
Cleveland,U.S. Senate,James Lankford,REP,140049,19,14,507,540,
Cleveland,U.S. Senate,Robert Murphy,LIB,140049,1,0,24,25,
Cleveland,U.S. Senate,Mike Workman,DEM,140049,11,17,148,176,
Cleveland,U.S. Senate,Mark Beard,IND,140049,0,3,12,15,
Cleveland,U.S. Senate,Sean Braddy,IND,140049,5,0,27,32,
Cleveland,U.S. House,Tom Cole,REP,140049,21,15,516,552,04
Cleveland,U.S. House,Sevier White,LIB,140049,1,1,33,35,04
Cleveland,U.S. House,Christina Owen,DEM,140049,14,18,168,200,04
Cleveland,State Senate,Rob Standridge,REP,140049,15,16,476,507,15
Cleveland,State Senate,Shawn Sheehan,IND,140049,17,16,187,220,15
Cleveland,State House,Josh Cockroft,REP,140049,17,17,503,537,27
Cleveland,State House,John Karlin,DEM,140049,18,15,205,238,27
Cleveland,President,Donald Trump,REP,140050,95,153,878,1126,
Cleveland,President,Gary Johnson,LIB,140050,7,11,108,126,
Cleveland,President,Hillary Clinton,DEM,140050,54,79,472,605,
Cleveland,U.S. Senate,James Lankford,REP,140050,101,167,957,1225,
Cleveland,U.S. Senate,Robert Murphy,LIB,140050,1,5,43,49,
